id,edge1_id,edge2_id,node1_id,node2_id,capacity
5935,11870,11871,688,554,49999999000
5936,11872,11873,688,35,49999999000
5937,11874,11875,688,335,50000000000
5938,11876,11877,688,111,50000000000
5939,11878,11879,688,627,49999999000
5940,11880,11881,689,289,49999999000
5941,11882,11883,689,107,49999999000
5942,11884,11885,689,350,49999999000
5943,11886,11887,689,203,49999999000
5944,11888,11889,689,223,49999999000
5945,11890,11891,689,249,49999998000
5946,11892,11893,689,476,50000002000
5947,11894,11895,689,354,50000000000
5948,11896,11897,689,161,49999999000
5949,11898,11899,689,590,49999999000
5950,11900,11901,690,132,49999999000
5951,11902,11903,690,10,50000001000
5952,11904,11905,690,108,50000000000
5953,11906,11907,690,488,49999998000
5954,11908,11909,690,131,50000000000
5955,11910,11911,690,235,49999999000
5956,11912,11913,690,281,50000001000
5957,11914,11915,690,116,49999999000
5958,11916,11917,690,554,49999999000
5959,11918,11919,690,255,50000002000
5960,11920,11921,691,475,50000000000
5961,11922,11923,691,33,50000000000
5962,11924,11925,691,158,49999999000
5963,11926,11927,691,362,50000000000
5964,11928,11929,691,592,50000001000
5965,11930,11931,691,123,50000000000
5966,11932,11933,691,151,50000001000
5967,11934,11935,691,461,50000000000
5968,11936,11937,691,346,50000000000
5969,11938,11939,691,594,49999998000
5970,11940,11941,692,280,50000001000
5971,11942,11943,692,192,50000000000
5972,11944,11945,692,161,50000000000
5973,11946,11947,692,101,49999998000
5974,11948,11949,692,622,49999999000
5975,11950,11951,692,232,50000000000
5976,11952,11953,692,106,50000000000
5977,11954,11955,692,147,49999999000
5978,11956,11957,692,121,49999998000
5979,11958,11959,692,113,49999999000
5980,11960,11961,693,626,49999999000
5981,11962,11963,693,367,49999998000
5982,11964,11965,693,334,50000002000
5983,11966,11967,693,146,50000000000
5984,11968,11969,693,148,49999999000
5985,11970,11971,693,432,49999999000
5986,11972,11973,693,396,49999998000
5987,11974,11975,693,322,49999999000
5988,11976,11977,693,211,49999997000
5989,11978,11979,693,2,49999999000
5990,11980,11981,694,175,50000000000
5991,11982,11983,694,110,49999999000
5992,11984,11985,694,545,49999998000
5993,11986,11987,694,159,49999999000
5994,11988,11989,694,651,49999999000
5995,11990,11991,694,280,49999999000
5996,11992,11993,694,271,49999999000
5997,11994,11995,694,228,50000001000
5998,11996,11997,694,141,50000000000
5999,11998,11999,694,692,50000000000
6000,12000,12001,695,377,50000000000
6001,12002,12003,695,558,49999999000
6002,12004,12005,695,207,50000000000
6003,12006,12007,695,435,49999996000
6004,12008,12009,695,335,49999999000
6005,12010,12011,695,113,50000002000
6006,12012,12013,695,659,49999999000
6007,12014,12015,695,467,50000000000
6008,12016,12017,695,685,49999999000
6009,12018,12019,695,125,49999998000
6010,12020,12021,696,137,50000000000
6011,12022,12023,696,140,50000000000
6012,12024,12025,696,181,49999999000
6013,12026,12027,696,302,49999999000
6014,12028,12029,696,9,49999999000
6015,12030,12031,696,623,50000000000
6016,12032,12033,696,6,49999998000
6017,12034,12035,696,589,49999999000
6018,12036,12037,696,153,49999998000
6019,12038,12039,696,542,50000000000
6020,12040,12041,697,366,50000001000
6021,12042,12043,697,159,49999998000
6022,12044,12045,697,414,50000001000
6023,12046,12047,697,135,50000000000
6024,12048,12049,697,652,49999999000
6025,12050,12051,697,245,50000001000
6026,12052,12053,697,355,49999999000
6027,12054,12055,697,237,49999999000
6028,12056,12057,697,613,49999999000
6029,12058,12059,697,425,50000001000
6030,12060,12061,698,33,50000001000
6031,12062,12063,698,27,50000001000
6032,12064,12065,698,382,49999998000
6033,12066,12067,698,320,50000000000
6034,12068,12069,698,24,50000001000
6035,12070,12071,698,183,50000000000
6036,12072,12073,698,24,49999999000
6037,12074,12075,698,114,50000001000
6038,12076,12077,698,16,49999998000
6039,12078,12079,698,301,49999999000
6040,12080,12081,699,425,50000000000
6041,12082,12083,699,159,49999999000
6042,12084,12085,699,142,50000000000
6043,12086,12087,699,168,50000000000
6044,12088,12089,699,302,50000001000
6045,12090,12091,699,101,49999999000
6046,12092,12093,699,597,49999998000
6047,12094,12095,699,525,50000000000
6048,12096,12097,699,304,49999999000
6049,12098,12099,699,296,50000000000
6050,12100,12101,700,475,50000000000
6051,12102,12103,700,252,50000000000
6052,12104,12105,700,155,49999999000
6053,12106,12107,700,140,50000000000
6054,12108,12109,700,668,49999998000
6055,12110,12111,700,1,49999999000
6056,12112,12113,700,111,50000000000
6057,12114,12115,700,269,50000000000
6058,12116,12117,700,478,50000000000
6059,12118,12119,700,582,49999998000
6060,12120,12121,701,111,50000000000
6061,12122,12123,701,19,49999998000
6062,12124,12125,701,160,50000000000
6063,12126,12127,701,400,49999998000
6064,12128,12129,701,274,49999998000
6065,12130,12131,701,342,49999999000
6066,12132,12133,701,430,49999998000
6067,12134,12135,701,549,49999998000
6068,12136,12137,701,431,50000001000
6069,12138,12139,701,211,49999999000
6070,12140,12141,702,175,50000001000
6071,12142,12143,702,159,50000000000
6072,12144,12145,702,2,50000000000
6073,12146,12147,702,279,50000000000
6074,12148,12149,702,10,50000000000
6075,12150,12151,702,360,49999998000
6076,12152,12153,702,505,49999999000
6077,12154,12155,702,646,49999999000
6078,12156,12157,702,131,50000001000
6079,12158,12159,702,326,49999998000
6080,12160,12161,703,679,50000000000
6081,12162,12163,703,180,49999999000
6082,12164,12165,703,187,50000001000
6083,12166,12167,703,452,50000000000
6084,12168,12169,703,224,50000000000
6085,12170,12171,703,105,50000000000
6086,12172,12173,703,0,49999997000
6087,12174,12175,703,248,50000000000
6088,12176,12177,703,161,49999998000
6089,12178,12179,703,111,49999999000
6090,12180,12181,704,277,50000000000
6091,12182,12183,704,294,50000000000
6092,12184,12185,704,38,50000000000
6093,12186,12187,704,414,50000002000
6094,12188,12189,704,273,50000001000
6095,12190,12191,704,319,49999999000
6096,12192,12193,704,475,49999999000
6097,12194,12195,704,106,49999999000
6098,12196,12197,704,525,50000000000
6099,12198,12199,704,319,50000001000
6100,12200,12201,705,443,49999999000
6101,12202,12203,705,33,50000000000
6102,12204,12205,705,669,50000000000
6103,12206,12207,705,224,50000000000
6104,12208,12209,705,452,50000000000
6105,12210,12211,705,129,50000001000
6106,12212,12213,705,328,49999999000
6107,12214,12215,705,532,50000001000
6108,12216,12217,705,571,50000000000
6109,12218,12219,705,158,50000001000
6110,12220,12221,706,8,50000001000
6111,12222,12223,706,161,49999999000
6112,12224,12225,706,398,49999998000
6113,12226,12227,706,140,50000000000
6114,12228,12229,706,1,49999998000
6115,12230,12231,706,127,49999998000
6116,12232,12233,706,276,49999999000
6117,12234,12235,706,226,50000001000
6118,12236,12237,706,481,50000000000
6119,12238,12239,706,233,50000001000
6120,12240,12241,707,245,49999999000
6121,12242,12243,707,115,50000000000
6122,12244,12245,707,137,49999999000
6123,12246,12247,707,10,49999999000
6124,12248,12249,707,689,50000000000
6125,12250,12251,707,331,49999999000
6126,12252,12253,707,135,49999999000
6127,12254,12255,707,162,50000000000
6128,12256,12257,707,202,49999999000
6129,12258,12259,707,223,50000001000
6130,12260,12261,708,350,50000000000
6131,12262,12263,708,108,49999998000
6132,12264,12265,708,351,49999999000
6133,12266,12267,708,573,50000000000
6134,12268,12269,708,10,49999999000
6135,12270,12271,708,24,49999998000
6136,12272,12273,708,184,50000000000
6137,12274,12275,708,14,49999999000
6138,12276,12277,708,397,50000000000
6139,12278,12279,708,115,50000000000
6140,12280,12281,709,204,50000000000
6141,12282,12283,709,151,49999999000
6142,12284,12285,709,479,50000001000
6143,12286,12287,709,178,49999999000
6144,12288,12289,709,2,49999998000
6145,12290,12291,709,521,50000000000
6146,12292,12293,709,243,50000001000
6147,12294,12295,709,100,49999998000
6148,12296,12297,709,373,50000001000
6149,12298,12299,709,693,49999999000
6150,12300,12301,710,242,49999999000
6151,12302,12303,710,138,49999999000
6152,12304,12305,710,105,49999999000
6153,12306,12307,710,227,49999999000
6154,12308,12309,710,459,50000000000
6155,12310,12311,710,166,49999999000
6156,12312,12313,710,327,50000000000
6157,12314,12315,710,120,50000000000
6158,12316,12317,710,154,50000000000
6159,12318,12319,710,595,49999999000
6160,12320,12321,711,423,50000001000
6161,12322,12323,711,101,49999999000
6162,12324,12325,711,395,50000001000
6163,12326,12327,711,303,49999999000
6164,12328,12329,711,109,50000000000
6165,12330,12331,711,105,50000001000
6166,12332,12333,711,275,49999999000
6167,12334,12335,711,628,49999998000
6168,12336,12337,711,180,50000000000
6169,12338,12339,711,223,50000000000
6170,12340,12341,712,4,49999997000
6171,12342,12343,712,181,49999999000
6172,12344,12345,712,1,50000000000
6173,12346,12347,712,580,50000001000
6174,12348,12349,712,215,50000000000
6175,12350,12351,712,253,49999998000
6176,12352,12353,712,475,50000000000
6177,12354,12355,712,19,49999999000
6178,12356,12357,712,143,50000001000
6179,12358,12359,712,149,50000002000
6180,12360,12361,713,675,49999999000
6181,12362,12363,713,396,49999999000
6182,12364,12365,713,101,49999999000
6183,12366,12367,713,141,49999999000
6184,12368,12369,713,283,50000000000
6185,12370,12371,713,604,49999999000
6186,12372,12373,713,398,49999999000
6187,12374,12375,713,410,50000000000
6188,12376,12377,713,270,50000001000
6189,12378,12379,713,289,50000000000
6190,12380,12381,714,16,49999999000
6191,12382,12383,714,100,49999999000
6192,12384,12385,714,356,49999998000
6193,12386,12387,714,443,50000000000
6194,12388,12389,714,536,49999999000
6195,12390,12391,714,147,49999999000
6196,12392,12393,714,169,49999998000
6197,12394,12395,714,204,49999999000
6198,12396,12397,714,321,49999999000
6199,12398,12399,714,103,49999999000
6200,12400,12401,715,293,50000000000
6201,12402,12403,715,344,49999998000
6202,12404,12405,715,399,50000002000
6203,12406,12407,715,22,50000000000
6204,12408,12409,715,209,49999999000
6205,12410,12411,715,3,50000000000
6206,12412,12413,715,172,49999998000
6207,12414,12415,715,253,50000001000
6208,12416,12417,715,314,49999999000
6209,12418,12419,715,120,49999999000
6210,12420,12421,716,604,50000000000
6211,12422,12423,716,344,49999999000
6212,12424,12425,716,216,50000000000
6213,12426,12427,716,308,50000001000
6214,12428,12429,716,125,49999999000
6215,12430,12431,716,383,50000001000
6216,12432,12433,716,127,50000001000
6217,12434,12435,716,433,50000000000
6218,12436,12437,716,114,50000000000
6219,12438,12439,716,647,49999999000
6220,12440,12441,717,470,50000001000
6221,12442,12443,717,416,50000000000
6222,12444,12445,717,101,50000000000
6223,12446,12447,717,412,50000000000
6224,12448,12449,717,168,49999999000
6225,12450,12451,717,118,49999998000
6226,12452,12453,717,607,49999999000
6227,12454,12455,717,472,49999998000
6228,12456,12457,717,629,49999999000
6229,12458,12459,717,419,49999999000
6230,12460,12461,718,283,49999999000
6231,12462,12463,718,482,49999999000
6232,12464,12465,718,169,49999998000
6233,12466,12467,718,101,49999999000
6234,12468,12469,718,104,49999999000
6235,12470,12471,718,285,49999999000
6236,12472,12473,718,6,50000000000
6237,12474,12475,718,462,49999999000
6238,12476,12477,718,114,49999998000
6239,12478,12479,718,279,50000000000
6240,12480,12481,719,4,49999999000
6241,12482,12483,719,250,50000002000
6242,12484,12485,719,250,49999999000
6243,12486,12487,719,127,49999999000
6244,12488,12489,719,4,49999998000
6245,12490,12491,719,556,49999998000
6246,12492,12493,719,156,50000000000
6247,12494,12495,719,416,50000000000
6248,12496,12497,719,669,49999999000
6249,12498,12499,719,314,50000000000
6250,12500,12501,720,224,49999999000
6251,12502,12503,720,4,49999999000
6252,12504,12505,720,111,49999999000
6253,12506,12507,720,185,50000000000
6254,12508,12509,720,348,50000000000
6255,12510,12511,720,478,50000000000
6256,12512,12513,720,525,50000000000
6257,12514,12515,720,245,50000000000
6258,12516,12517,720,43,49999997000
6259,12518,12519,720,298,49999999000
6260,12520,12521,721,140,50000002000
6261,12522,12523,721,711,49999999000
6262,12524,12525,721,539,50000001000
6263,12526,12527,721,221,50000000000
6264,12528,12529,721,200,50000000000
6265,12530,12531,721,576,50000001000
6266,12532,12533,721,309,49999998000
6267,12534,12535,721,363,49999999000
6268,12536,12537,721,278,49999999000
6269,12538,12539,721,8,50000001000
6270,12540,12541,722,265,50000001000
6271,12542,12543,722,456,49999999000
6272,12544,12545,722,4,49999999000
6273,12546,12547,722,160,49999999000
6274,12548,12549,722,8,49999998000
6275,12550,12551,722,110,49999999000
6276,12552,12553,722,409,50000000000
6277,12554,12555,722,252,50000001000
6278,12556,12557,722,124,49999998000
6279,12558,12559,722,220,50000002000
6280,12560,12561,723,100,50000000000
6281,12562,12563,723,1,50000002000
6282,12564,12565,723,111,50000000000
6283,12566,12567,723,185,50000000000
6284,12568,12569,723,32,49999999000
6285,12570,12571,723,134,50000000000
6286,12572,12573,723,143,49999999000
6287,12574,12575,723,283,50000002000
6288,12576,12577,723,645,50000000000
6289,12578,12579,723,101,49999999000
6290,12580,12581,724,43,50000001000
6291,12582,12583,724,101,50000001000
6292,12584,12585,724,385,50000000000
6293,12586,12587,724,635,50000001000
6294,12588,12589,724,404,50000000000
6295,12590,12591,724,354,50000000000
6296,12592,12593,724,39,49999999000
6297,12594,12595,724,456,49999997000
6298,12596,12597,724,142,49999999000
6299,12598,12599,724,722,49999999000
6300,12600,12601,725,293,49999999000
6301,12602,12603,725,381,49999999000
6302,12604,12605,725,425,50000001000
6303,12606,12607,725,231,50000000000
6304,12608,12609,725,8,49999999000
6305,12610,12611,725,433,49999999000
6306,12612,12613,725,134,49999998000
6307,12614,12615,725,222,50000000000
6308,12616,12617,725,654,49999999000
6309,12618,12619,725,470,50000000000
6310,12620,12621,726,687,50000000000
6311,12622,12623,726,468,50000000000
6312,12624,12625,726,269,49999999000
6313,12626,12627,726,159,50000000000
6314,12628,12629,726,358,49999999000
6315,12630,12631,726,669,50000000000
6316,12632,12633,726,117,49999999000
6317,12634,12635,726,573,49999998000
6318,12636,12637,726,148,50000000000
6319,12638,12639,726,437,49999999000
6320,12640,12641,727,110,49999999000
6321,12642,12643,727,297,49999999000
6322,12644,12645,727,148,50000000000
6323,12646,12647,727,303,49999998000
6324,12648,12649,727,321,50000001000
6325,12650,12651,727,106,49999999000
6326,12652,12653,727,558,49999999000
6327,12654,12655,727,411,49999999000
6328,12656,12657,727,258,49999999000
6329,12658,12659,727,185,49999999000
6330,12660,12661,728,626,50000000000
6331,12662,12663,728,385,49999999000
6332,12664,12665,728,431,49999998000
6333,12666,12667,728,180,50000002000
6334,12668,12669,728,223,49999999000
6335,12670,12671,728,250,50000000000
6336,12672,12673,728,377,49999999000
6337,12674,12675,728,598,49999999000
6338,12676,12677,728,641,49999999000
6339,12678,12679,728,280,49999999000
6340,12680,12681,729,576,50000001000
6341,12682,12683,729,314,49999999000
6342,12684,12685,729,113,50000000000
6343,12686,12687,729,21,49999999000
6344,12688,12689,729,310,49999999000
6345,12690,12691,729,115,49999999000
6346,12692,12693,729,103,49999999000
6347,12694,12695,729,617,50000000000
6348,12696,12697,729,197,50000000000
6349,12698,12699,729,174,50000001000
6350,12700,12701,730,231,50000001000
6351,12702,12703,730,605,49999999000
6352,12704,12705,730,658,49999999000
6353,12706,12707,730,2,49999998000
6354,12708,12709,730,100,49999999000
6355,12710,12711,730,182,49999999000
6356,12712,12713,730,115,49999999000
6357,12714,12715,730,429,50000000000
6358,12716,12717,730,198,49999999000
6359,12718,12719,730,198,49999999000
6360,12720,12721,731,667,49999999000
6361,12722,12723,731,517,49999999000
6362,12724,12725,731,299,49999999000
6363,12726,12727,731,180,49999999000
6364,12728,12729,731,585,49999999000
6365,12730,12731,731,308,49999999000
6366,12732,12733,731,517,50000000000
6367,12734,12735,731,615,50000000000
6368,12736,12737,731,103,49999998000
6369,12738,12739,731,20,50000000000
6370,12740,12741,732,200,50000000000
6371,12742,12743,732,160,50000001000
6372,12744,12745,732,101,49999999000
6373,12746,12747,732,25,49999998000
6374,12748,12749,732,158,49999999000
6375,12750,12751,732,109,50000001000
6376,12752,12753,732,210,49999998000
6377,12754,12755,732,717,50000000000
6378,12756,12757,732,116,50000001000
6379,12758,12759,732,168,49999999000
6380,12760,12761,733,218,49999998000
6381,12762,12763,733,611,49999999000
6382,12764,12765,733,144,49999998000
6383,12766,12767,733,110,49999997000
6384,12768,12769,733,231,49999999000
6385,12770,12771,733,3,50000000000
6386,12772,12773,733,26,49999999000
6387,12774,12775,733,419,50000000000
6388,12776,12777,733,480,50000000000
6389,12778,12779,733,127,49999998000
6390,12780,12781,734,105,50000000000
6391,12782,12783,734,359,50000001000
6392,12784,12785,734,388,50000000000
6393,12786,12787,734,218,49999998000
6394,12788,12789,734,110,49999999000
6395,12790,12791,734,529,50000003000
6396,12792,12793,734,16,49999997000
6397,12794,12795,734,360,49999999000
6398,12796,12797,734,666,49999999000
6399,12798,12799,734,7,50000001000
6400,12800,12801,735,263,50000000000
6401,12802,12803,735,642,49999999000
6402,12804,12805,735,377,49999998000
6403,12806,12807,735,125,50000000000
6404,12808,12809,735,695,50000000000
6405,12810,12811,735,441,49999998000
6406,12812,12813,735,351,49999999000
6407,12814,12815,735,186,50000000000
6408,12816,12817,735,603,50000000000
6409,12818,12819,735,225,49999998000
6410,12820,12821,736,163,50000000000
6411,12822,12823,736,140,49999999000
6412,12824,12825,736,333,50000001000
6413,12826,12827,736,103,50000000000
6414,12828,12829,736,193,49999999000
6415,12830,12831,736,537,50000002000
6416,12832,12833,736,133,50000001000
6417,12834,12835,736,207,49999999000
6418,12836,12837,736,245,49999999000
6419,12838,12839,736,333,50000000000
6420,12840,12841,737,563,49999998000
6421,12842,12843,737,395,49999998000
6422,12844,12845,737,577,50000000000
6423,12846,12847,737,375,50000000000
6424,12848,12849,737,2,49999999000
6425,12850,12851,737,388,49999999000
6426,12852,12853,737,376,50000000000
6427,12854,12855,737,138,49999998000
6428,12856,12857,737,346,50000000000
6429,12858,12859,737,565,50000000000
6430,12860,12861,738,104,50000001000
6431,12862,12863,738,114,50000001000
6432,12864,12865,738,257,49999997000
6433,12866,12867,738,721,49999999000
6434,12868,12869,738,374,50000000000
6435,12870,12871,738,357,50000000000
6436,12872,12873,738,289,49999999000
6437,12874,12875,738,352,50000000000
6438,12876,12877,738,295,50000000000
6439,12878,12879,738,271,49999998000
6440,12880,12881,739,548,50000000000
6441,12882,12883,739,534,49999999000
6442,12884,12885,739,154,50000000000
6443,12886,12887,739,116,49999999000
6444,12888,12889,739,24,50000000000
6445,12890,12891,739,216,50000000000
6446,12892,12893,739,153,49999999000
6447,12894,12895,739,198,50000000000
6448,12896,12897,739,593,50000000000
6449,12898,12899,739,445,49999997000
6450,12900,12901,740,449,50000000000
6451,12902,12903,740,438,50000000000
6452,12904,12905,740,567,50000000000
6453,12906,12907,740,149,50000001000
6454,12908,12909,740,139,50000000000
6455,12910,12911,740,265,50000000000
6456,12912,12913,740,111,49999999000
6457,12914,12915,740,642,49999999000
6458,12916,12917,740,361,50000000000
6459,12918,12919,740,122,50000000000
6460,12920,12921,741,513,49999998000
6461,12922,12923,741,44,49999999000
6462,12924,12925,741,588,49999999000
6463,12926,12927,741,722,49999999000
6464,12928,12929,741,413,49999999000
6465,12930,12931,741,282,49999998000
6466,12932,12933,741,322,50000000000
6467,12934,12935,741,559,49999999000
6468,12936,12937,741,739,49999999000
6469,12938,12939,741,130,50000000000
6470,12940,12941,742,333,50000000000
6471,12942,12943,742,555,50000000000
6472,12944,12945,742,100,50000001000
6473,12946,12947,742,8,50000000000
6474,12948,12949,742,226,50000002000
6475,12950,12951,742,241,49999997000
6476,12952,12953,742,128,50000000000
6477,12954,12955,742,132,49999998000
6478,12956,12957,742,394,50000000000
6479,12958,12959,742,502,49999999000
6480,12960,12961,743,102,50000000000
6481,12962,12963,743,125,50000000000
6482,12964,12965,743,322,49999998000
6483,12966,12967,743,177,50000000000
6484,12968,12969,743,216,49999999000
6485,12970,12971,743,100,49999999000
6486,12972,12973,743,232,50000001000
6487,12974,12975,743,165,49999999000
6488,12976,12977,743,512,50000001000
6489,12978,12979,743,712,49999999000
6490,12980,12981,744,40,50000000000
6491,12982,12983,744,318,50000000000
6492,12984,12985,744,121,49999999000
6493,12986,12987,744,428,49999999000
6494,12988,12989,744,209,50000000000
6495,12990,12991,744,24,49999999000
6496,12992,12993,744,163,49999998000
6497,12994,12995,744,573,49999999000
6498,12996,12997,744,287,49999999000
6499,12998,12999,744,40,49999997000
6500,13000,13001,745,734,49999997000
6501,13002,13003,745,456,49999999000
6502,13004,13005,745,278,49999999000
6503,13006,13007,745,154,50000000000
6504,13008,13009,745,465,50000000000
6505,13010,13011,745,37,50000000000
6506,13012,13013,745,204,50000001000
6507,13014,13015,745,425,50000000000
6508,13016,13017,745,516,49999999000
6509,13018,13019,745,313,49999999000
6510,13020,13021,746,559,50000000000
6511,13022,13023,746,43,50000000000
6512,13024,13025,746,481,50000000000
6513,13026,13027,746,496,50000000000
6514,13028,13029,746,274,50000001000
6515,13030,13031,746,182,49999999000
6516,13032,13033,746,206,49999998000
6517,13034,13035,746,381,49999998000
6518,13036,13037,746,632,49999998000
6519,13038,13039,746,9,49999999000
6520,13040,13041,747,2,49999998000
6521,13042,13043,747,106,49999997000
6522,13044,13045,747,8,49999999000
6523,13046,13047,747,419,49999998000
6524,13048,13049,747,186,50000000000
6525,13050,13051,747,112,49999998000
6526,13052,13053,747,621,49999999000
6527,13054,13055,747,36,50000001000
6528,13056,13057,747,39,50000000000
6529,13058,13059,747,609,50000000000
6530,13060,13061,748,315,49999998000
6531,13062,13063,748,196,50000000000
6532,13064,13065,748,226,50000000000
6533,13066,13067,748,653,49999999000
6534,13068,13069,748,395,50000000000
6535,13070,13071,748,219,49999999000
6536,13072,13073,748,491,49999999000
6537,13074,13075,748,352,50000001000
6538,13076,13077,748,374,49999999000
6539,13078,13079,748,101,49999999000
6540,13080,13081,749,109,49999998000
6541,13082,13083,749,172,49999999000
6542,13084,13085,749,211,49999998000
6543,13086,13087,749,254,50000000000
6544,13088,13089,749,252,49999998000
6545,13090,13091,749,424,50000000000
6546,13092,13093,749,658,50000001000
6547,13094,13095,749,250,49999999000
6548,13096,13097,749,157,49999999000
6549,13098,13099,749,337,50000000000
6550,13100,13101,750,225,50000000000
6551,13102,13103,750,232,50000000000
6552,13104,13105,750,100,50000000000
6553,13106,13107,750,745,50000000000
6554,13108,13109,750,226,50000000000
6555,13110,13111,750,612,50000002000
6556,13112,13113,750,133,49999999000
6557,13114,13115,750,137,50000000000
6558,13116,13117,750,614,49999999000
6559,13118,13119,750,121,49999999000
6560,13120,13121,751,40,50000003000
6561,13122,13123,751,113,49999999000
6562,13124,13125,751,470,49999999000
6563,13126,13127,751,597,49999999000
6564,13128,13129,751,475,50000000000
6565,13130,13131,751,653,49999999000
6566,13132,13133,751,151,49999999000
6567,13134,13135,751,715,49999999000
6568,13136,13137,751,206,50000001000
6569,13138,13139,751,115,49999999000
6570,13140,13141,752,350,50000000000
6571,13142,13143,752,178,49999998000
6572,13144,13145,752,153,50000001000
6573,13146,13147,752,8,49999998000
6574,13148,13149,752,183,50000000000
6575,13150,13151,752,702,50000000000
6576,13152,13153,752,151,49999997000
6577,13154,13155,752,734,50000000000
6578,13156,13157,752,358,49999999000
6579,13158,13159,752,604,49999999000
6580,13160,13161,753,150,50000000000
6581,13162,13163,753,178,50000000000
6582,13164,13165,753,713,49999999000
6583,13166,13167,753,457,49999999000
6584,13168,13169,753,484,49999999000
6585,13170,13171,753,413,49999999000
6586,13172,13173,753,110,49999999000
6587,13174,13175,753,633,50000001000
6588,13176,13177,753,728,50000000000
6589,13178,13179,753,433,50000000000
6590,13180,13181,754,108,49999998000
6591,13182,13183,754,217,49999999000
6592,13184,13185,754,529,50000000000
6593,13186,13187,754,319,50000000000
6594,13188,13189,754,596,49999999000
6595,13190,13191,754,153,49999998000
6596,13192,13193,754,12,50000000000
6597,13194,13195,754,104,49999998000
6598,13196,13197,754,103,49999999000
6599,13198,13199,754,684,49999999000
6600,13200,13201,755,139,49999998000
6601,13202,13203,755,272,50000001000
6602,13204,13205,755,462,49999999000
6603,13206,13207,755,542,50000000000
6604,13208,13209,755,116,50000001000
6605,13210,13211,755,661,50000000000
6606,13212,13213,755,104,50000001000
6607,13214,13215,755,106,50000000000
6608,13216,13217,755,661,49999999000
6609,13218,13219,755,376,50000000000
6610,13220,13221,756,220,49999999000
6611,13222,13223,756,335,50000002000
6612,13224,13225,756,344,50000000000
6613,13226,13227,756,460,49999999000
6614,13228,13229,756,338,50000001000
6615,13230,13231,756,101,50000000000
6616,13232,13233,756,279,49999999000
6617,13234,13235,756,662,50000000000
6618,13236,13237,756,491,49999999000
6619,13238,13239,756,608,50000000000
6620,13240,13241,757,144,50000001000
6621,13242,13243,757,709,49999999000
6622,13244,13245,757,103,49999998000
6623,13246,13247,757,193,50000000000
6624,13248,13249,757,141,50000000000
6625,13250,13251,757,114,50000001000
6626,13252,13253,757,245,50000001000
6627,13254,13255,757,163,50000000000
6628,13256,13257,757,419,50000000000
6629,13258,13259,757,174,49999998000
6630,13260,13261,758,564,49999999000
6631,13262,13263,758,344,50000000000
6632,13264,13265,758,191,49999999000
6633,13266,13267,758,547,49999998000
6634,13268,13269,758,452,50000000000
6635,13270,13271,758,413,50000000000
6636,13272,13273,758,195,49999998000
6637,13274,13275,758,165,50000001000
6638,13276,13277,758,271,49999998000
6639,13278,13279,758,687,50000000000
6640,13280,13281,759,527,50000001000
6641,13282,13283,759,626,50000000000
6642,13284,13285,759,248,50000001000
6643,13286,13287,759,317,49999998000
6644,13288,13289,759,204,50000002000
6645,13290,13291,759,758,49999997000
6646,13292,13293,759,122,50000001000
6647,13294,13295,759,122,50000000000
6648,13296,13297,759,137,50000000000
6649,13298,13299,759,6,50000001000
6650,13300,13301,760,113,49999998000
6651,13302,13303,760,4,50000000000
6652,13304,13305,760,221,49999999000
6653,13306,13307,760,321,49999999000
6654,13308,13309,760,339,50000001000
6655,13310,13311,760,195,49999998000
6656,13312,13313,760,116,50000001000
6657,13314,13315,760,361,49999998000
6658,13316,13317,760,460,49999999000
6659,13318,13319,760,107,49999998000
6660,13320,13321,761,110,50000001000
6661,13322,13323,761,575,49999999000
6662,13324,13325,761,223,49999999000
6663,13326,13327,761,604,50000000000
6664,13328,13329,761,398,50000000000
6665,13330,13331,761,202,49999999000
6666,13332,13333,761,101,50000001000
6667,13334,13335,761,372,49999998000
6668,13336,13337,761,733,50000000000
6669,13338,13339,761,335,50000003000
6670,13340,13341,762,687,49999999000
6671,13342,13343,762,108,50000000000
6672,13344,13345,762,574,49999999000
6673,13346,13347,762,105,50000000000
6674,13348,13349,762,297,49999999000
6675,13350,13351,762,142,50000001000
6676,13352,13353,762,692,50000000000
6677,13354,13355,762,176,49999999000
6678,13356,13357,762,651,49999999000
6679,13358,13359,762,35,49999998000
6680,13360,13361,763,133,50000000000
6681,13362,13363,763,735,50000000000
6682,13364,13365,763,105,50000000000
6683,13366,13367,763,128,49999997000
6684,13368,13369,763,289,50000000000
6685,13370,13371,763,699,49999997000
6686,13372,13373,763,486,49999999000
6687,13374,13375,763,555,50000000000
6688,13376,13377,763,14,49999998000
6689,13378,13379,763,261,49999999000
6690,13380,13381,764,128,49999998000
6691,13382,13383,764,313,49999999000
6692,13384,13385,764,195,49999998000
6693,13386,13387,764,250,50000001000
6694,13388,13389,764,305,50000000000
6695,13390,13391,764,458,50000000000
6696,13392,13393,764,162,49999999000
6697,13394,13395,764,228,49999998000
6698,13396,13397,764,188,50000001000
6699,13398,13399,764,729,50000001000
6700,13400,13401,765,596,50000001000
6701,13402,13403,765,22,49999999000
6702,13404,13405,765,318,50000000000
6703,13406,13407,765,330,50000001000
6704,13408,13409,765,762,49999998000
6705,13410,13411,765,24,49999999000
6706,13412,13413,765,705,49999999000
6707,13414,13415,765,590,50000000000
6708,13416,13417,765,376,50000000000
6709,13418,13419,765,431,49999999000
6710,13420,13421,766,434,49999998000
