id,sender_id,receiver_id,amount,start_time
4765,673,1236,1999609,482027
4766,2025,226,2000204,482210
4767,429,270,2000205,482345
4768,1913,462,1998400,482345
4769,99,658,2001064,482494
4770,250,1702,1999918,482559
4771,582,692,2000707,482720
4772,87,1397,2000241,482726
4773,1363,299,2001444,482753
4774,1116,1634,2000094,482768
4775,1046,1965,1999316,482915
4776,520,1260,2000642,482934
4777,787,1201,2000250,482934
4778,209,1531,1998872,483072
4779,107,1064,2000387,483411
4780,677,377,1999956,483477
4781,940,722,1998840,483550
4782,200,1730,1998949,483937
4783,153,931,2001215,483975
4784,875,39,2002654,484045
4785,516,1582,1999551,484087
4786,491,1170,2000298,484198
4787,559,1906,1999521,484247
4788,1662,249,1999807,484398
4789,1770,1729,1999632,484500
4790,652,1791,2000645,484509
4791,815,1545,2000274,484726
4792,1110,1054,2000858,484810
4793,702,1275,1999740,484969
4794,482,1497,1997949,484977
4795,804,682,1996877,485204
4796,1369,1564,2000651,485288
4797,1762,982,2002013,485300
4798,408,737,2000642,485303
4799,2040,1429,2000665,485574
4800,1580,1206,1998729,485739
4801,84,468,1999252,485977
4802,438,698,2001601,486083
4803,1001,280,2000500,486115
4804,356,956,2000762,486185
4805,181,1375,1999305,486334
4806,1503,1795,2001341,486383
4807,1687,2032,1999378,486497
4808,198,484,2000217,486544
4809,838,888,2001398,486677
4810,685,179,2001010,486726
4811,770,267,2000555,486747
4812,1005,1876,2000215,486775
4813,553,1327,1999038,486797
4814,881,930,2001489,486882
4815,729,1686,1997895,486925
4816,323,738,1998792,486959
4817,467,970,2000933,487148
4818,16,313,1999483,487335
4819,1335,2035,1999250,487354
4820,955,1214,2000373,487374
4821,1763,932,1999777,487529
4822,1119,1156,2000687,487744
4823,491,1736,1999774,487903
4824,504,1488,1998294,487993
4825,57,565,1999291,488240
4826,68,555,1999959,488524
4827,2051,1614,2000796,488548
4828,1208,820,2000095,488704
4829,1923,144,2001970,488889
4830,1290,167,2001079,488939
4831,1172,1568,1999392,488944
4832,2043,2044,1999963,488959
4833,1610,1764,1999363,489071
4834,1377,120,2001676,489103
4835,1849,1867,1998580,489196
4836,1806,572,2001390,489246
4837,1652,1203,2000275,489316
4838,628,307,2000161,489328
4839,605,207,1999850,489515
4840,1956,475,2000512,489774
4841,1356,1599,2001192,489796
4842,741,520,2000991,489816
4843,824,635,1999723,489912
4844,1847,1506,2000217,490064
4845,1562,71,2001027,490106
4846,780,1943,2000114,490479
4847,925,285,1998698,490497
4848,179,448,2000992,490519
4849,775,624,2000361,490599
4850,1991,1007,1998872,490626
4851,1548,256,1999672,490784
4852,505,1923,1998727,490956
4853,915,2010,2000400,491054
4854,38,922,2000147,491166
4855,465,1558,1997982,491258
4856,1037,957,2000303,491417
4857,1173,2062,2001827,491422
4858,703,873,2000590,491428
4859,1853,1583,1999422,491447
4860,176,1203,2000415,491846
4861,1199,1694,1999165,492038
4862,432,55,1999484,492045
4863,840,1730,1999989,492070
4864,787,424,1999603,492087
4865,1407,2038,2000633,492165
4866,1355,708,2000614,492361
4867,1494,1444,2000876,492430
4868,1739,28,2000279,492446
4869,457,1455,2000384,492477
4870,898,1298,2000699,492499
4871,1178,1880,1999985,492637
4872,787,2040,2000500,492761
4873,712,224,1998231,492769
4874,732,1377,1999706,492805
4875,528,677,1998690,492884
4876,1115,1934,2001816,492990
4877,322,342,2000826,492999
4878,183,1243,1999720,493170
4879,221,919,2001589,493189
4880,1547,1947,2000142,493243
4881,2056,281,2001010,493317
4882,1606,425,2001321,493337
4883,538,1601,1999389,493400
4884,17,215,2001122,493412
4885,1657,44,1997766,493530
4886,1884,2049,2000544,493819
4887,1917,122,2000558,493891
4888,772,1364,2000630,493919
4889,959,1093,2002074,493954
4890,886,796,1999808,493984
4891,1070,440,1999669,494170
4892,1516,1926,1999248,494296
4893,1175,1685,2000653,494344
4894,913,2034,1999962,494372
4895,914,794,1999400,494552
4896,615,2038,2001155,494804
4897,1783,637,2003014,494983
4898,1032,1450,2000820,494997
4899,886,75,1998537,495003
4900,1768,1071,2002137,495049
4901,1740,2026,2000391,495196
4902,319,207,2000045,495254
4903,1010,1833,2000361,495285
4904,1901,997,2000409,495323
4905,817,986,2000989,495328
4906,93,458,1997914,495556
4907,1136,1641,1998643,495628
4908,1415,757,1999562,495628
4909,267,684,1999041,495755
4910,1814,1111,2000717,495998
4911,1691,334,1998562,496053
4912,1008,1117,2000556,496080
4913,1635,1075,1999838,496358
4914,1217,2011,1999241,496390
4915,1057,309,2000542,496420
4916,393,100,2000099,496700
4917,352,1024,2000443,496700
4918,1289,567,1999280,497183
4919,6,199,1999965,497206
4920,589,754,1998744,497233
4921,1960,1877,2001845,497462
4922,1309,404,2000712,497481
4923,619,1352,1999506,497532
4924,311,1259,1999452,497584
4925,76,1898,2001698,497615
4926,967,420,1999862,497838
4927,792,1227,1999592,497894
4928,1849,1835,2000138,497901
4929,1925,993,2000091,497951
4930,711,845,1998391,497967
4931,1785,1617,1999319,497997
4932,129,1276,1999142,498001
4933,405,1850,1999921,498116
4934,829,1855,1998374,498132
4935,399,1542,2000717,498215
4936,380,701,2000074,498254
4937,1631,1742,2000118,498678
4938,916,108,1999467,498870
4939,1832,370,1999831,498991
4940,168,1750,1999418,499008
4941,896,1607,2000675,499231
4942,604,979,2000271,499253
4943,1670,863,1999574,499313
4944,1691,281,2000259,499440
4945,505,1893,1998783,499497
4946,83,1272,2003050,499568
4947,1300,1925,2000215,499646
4948,1717,1974,1999708,499772
4949,1161,480,1999641,499783
4950,526,1472,2000802,500067
4951,137,1284,1999443,500612
4952,999,1683,2000577,500631
4953,280,2014,1999995,500711
4954,1042,37,1999635,500868
4955,820,1116,2000302,500904
4956,569,873,1999848,500947
4957,743,957,2000260,501005
4958,1142,1172,1998520,501138
4959,2025,1768,2000659,501470
4960,1957,1237,2001816,501549
4961,794,1533,1998566,501601
4962,1721,1160,1999882,501650
4963,1118,954,1999659,501803
4964,1113,62,2001112,501814
4965,1782,1912,1998667,501988
4966,244,1997,2001259,502008
4967,787,1346,2001976,502135
4968,851,764,2002356,502368
4969,1650,1783,1999907,502455
4970,526,99,1999823,502464
4971,387,1940,1999546,502622
4972,640,1380,1999769,502646
4973,634,2045,2001220,502661
4974,329,230,2000585,502705
4975,174,1627,1999130,502727
4976,225,954,1998638,502853
4977,1622,1827,1999966,503043
4978,1199,285,1997540,503210
4979,571,1704,1999565,503351
4980,2063,1052,2000075,503384
4981,1669,579,2000664,503491
4982,1604,637,1999889,503653
4983,102,207,2000739,503662
4984,1628,426,2000968,503977
4985,1187,218,2000105,504103
4986,923,195,2001527,504183
4987,727,447,1999146,504398
4988,2039,534,2000791,504439
4989,1237,1185,1999428,504600
4990,1701,995,1998688,505159
4991,615,1283,1998233,505263
4992,2057,1825,2000555,505333
4993,1344,31,1998497,505336
4994,863,775,1999138,505477
4995,1606,2090,2001678,505715
4996,1369,1577,1998792,505750
4997,727,73,2000131,505757
4998,558,1787,2000995,505981
4999,1326,363,2000747,505995
5000,1083,1997,1999334,506022
5001,1031,887,2000308,506241
5002,1840,1035,2001251,506270
5003,1355,392,1999679,506295
5004,640,270,2001214,506368
5005,1196,1,2000290,506393
5006,2052,91,2000588,506408
5007,1252,1445,2001749,506422
5008,1934,827,1998146,506468
5009,2023,723,1999657,506576
5010,1436,797,2000694,506644
5011,1675,21,2000302,506754
5012,1004,865,2000120,506764
5013,780,1820,2001225,506818
5014,1173,137,1999048,506846
5015,1087,139,2001833,506955
5016,1342,350,2000247,506971
5017,1060,1938,2000800,507149
5018,1246,419,2000375,507698
5019,1786,596,1999583,507800
5020,1488,228,1999497,508067
5021,1708,448,1998418,508248
5022,2016,203,2000263,508302
5023,220,1551,2001694,508410
5024,580,906,2000868,508547
5025,1437,859,1998804,508640
5026,885,400,1999901,508640
5027,644,1458,2001378,508657
5028,1244,981,1998854,508802
5029,1230,1784,1999176,508812
5030,1111,1736,2001121,508813
5031,593,2002,1998679,508850
5032,1018,1480,2000923,509028
5033,611,1383,1998371,509065
5034,1131,1358,1999307,509171
5035,1804,1264,1999107,509253
5036,137,1905,1999081,509751
5037,903,723,1999103,509766
5038,1715,1743,1998270,509837
5039,979,1881,1999997,510325
5040,212,169,1999630,510451
5041,244,1981,1999419,510463
5042,534,387,2000592,510473
5043,1149,403,2000054,510559
5044,309,1614,1999657,510593
5045,1883,910,1999295,510703
5046,1006,796,2000985,510724
5047,1317,570,2000329,510728
5048,920,1996,2001476,510759
5049,115,775,1999908,510883
5050,29,571,1999976,511181
5051,1245,962,2000056,511373
5052,1744,236,1999275,511894
5053,1813,226,2000816,512208
5054,196,322,1999964,512381
5055,764,31,1999159,512476
5056,1025,1103,2001463,512519
5057,1677,2067,1999818,512562
5058,544,906,1999758,512569
5059,34,433,2000485,512605
5060,1990,779,2000397,512630
5061,1912,93,1998224,512722
5062,1665,1703,2000014,512755
5063,1077,555,1999965,512845
5064,1399,1042,1999577,512880
5065,29,1479,2000830,513092
5066,2063,51,1998910,513178
5067,643,197,1996930,513207
5068,25,811,1999334,513215
5069,1935,842,1999199,513254
5070,1286,294,1999389,513354
5071,1672,148,1998334,513389
5072,98,796,2000438,513392
5073,958,1533,1998674,513951
5074,1933,631,2001190,514039
5075,2053,2016,2000491,514105
5076,158,114,2000521,514237
5077,79,1791,1998465,514302
5078,1304,658,2000181,514305
5079,512,1382,1999688,514378
5080,284,1022,2000625,514421
5081,496,1743,2000460,514545
5082,1089,1094,2000432,514686
5083,1034,643,1999267,514709
5084,1845,710,2000292,514764
5085,850,259,1998800,514892
5086,1262,2062,2002427,514986
5087,1970,798,1998007,515055
5088,80,1030,1999674,515089
5089,693,1440,1999308,515138
5090,2088,1877,1999597,515151
5091,1400,1121,2000323,515204
5092,1771,1003,1998358,516118
5093,983,957,1999359,516199
5094,849,1338,2000300,516558
5095,1272,1935,2000326,516615
5096,60,821,2000556,516709
5097,672,926,2001443,517051
5098,1289,944,2000016,517271
5099,253,1278,2002230,517286
5100,520,900,1999477,517425
5101,398,1240,1999212,517475
5102,715,93,1999909,517489
5103,1951,1182,2001849,517621
5104,461,122,1999907,517697
5105,1488,743,1999845,518005
5106,1662,1608,1999768,518053
5107,1626,1691,1999942,518055
5108,1852,133,2000988,518162
5109,1872,1451,2001637,518199
5110,298,641,1999938,518253
5111,1687,2041,2000386,518514
5112,1010,1528,1999301,518538
5113,1298,1444,1998606,518549
5114,1295,40,2001436,518598
5115,275,1626,2000250,518682
5116,217,770,2000908,518738
5117,1402,1820,2001234,519059
5118,623,958,1999597,519242
5119,101,1578,1999011,519252
5120,1150,310,1998325,519692
5121,1019,1089,2001572,519785
5122,474,2066,2000297,519800
5123,962,897,1998638,520020
5124,1303,1571,2001006,520188
5125,1045,944,2000825,520366
5126,1112,1980,1999445,520375
5127,1240,616,2000428,520477
5128,1429,1587,1999790,520678
5129,1584,464,2000270,520701
5130,188,1740,2000474,521103
5131,1753,719,1999661,521144
5132,1300,1469,1998858,521167
5133,1711,1688,1999029,521438
5134,1789,59,1999155,521448
5135,1838,1682,1997712,521557
5136,211,1626,2000639,521665
5137,1311,195,1999528,521750
5138,1330,130,2001001,521897
5139,271,184,1999211,521922
5140,450,1116,2000019,521981
5141,1822,2049,2000499,522035
5142,1928,528,1998544,522404
5143,1992,463,2001633,522455
5144,2012,533,2000099,522584
5145,2097,777,2000593,522670
5146,757,1376,1999771,522773
5147,1598,1870,1998267,522785
5148,2016,1535,1997268,522788
5149,394,1474,1999363,522936
5150,1250,1599,1997749,522989
5151,648,456,2000463,523028
5152,1894,1495,2001075,523048
5153,1780,599,1999450,523130
5154,1965,866,1999278,523219
5155,776,1096,1999783,523471
5156,182,1007,1999338,523928
5157,1101,1194,2000427,524021
5158,383,443,2000526,524169
5159,1559,122,2000765,524208
5160,1822,42,1998810,524286
5161,1729,11,1998706,524352
5162,885,385,2000342,524623
5163,371,1601,2000643,524731
5164,980,593,2000217,524976
5165,2097,993,2000976,524976
5166,1298,695,1999709,525500
5167,449,739,1999184,525548
5168,661,151,1999958,525555
5169,1670,1848,2001052,525825
5170,1459,1074,2001014,526075
5171,268,2097,2001198,526084
5172,493,1885,1999171,526176
5173,437,12,1998090,526208
5174,1382,10,1999245,526280
5175,229,50,2002019,526289
5176,2002,881,1998995,526429
5177,1880,1235,1999987,526451
5178,1493,67,1999238,526477
5179,1836,1635,1999805,526479
5180,1662,991,1998990,526600
5181,168,832,1998988,526704
5182,713,1112,1999986,526768
5183,1056,567,2000411,526954
5184,814,984,1999631,526986
5185,740,1526,1998947,527279
5186,1393,1038,1999926,527299
5187,219,771,1999835,527366
5188,142,1778,1999795,527436
5189,1779,884,2000489,527769
5190,1777,332,2000304,528050
5191,1561,1566,1999803,528243
5192,216,158,1999943,528251
5193,1199,1657,1999794,528361
5194,32,1,1998985,528378
5195,1806,1038,2001152,528576
5196,1098,309,1999650,528590
5197,539,1159,2000227,528937
5198,552,495,1998744,529175
5199,311,627,2000268,529224
5200,1374,1562,1999252,529277
5201,1937,790,1999645,529374
5202,867,1765,1998683,529429
5203,993,937,2001094,529644
5204,1313,1242,2001213,529710
5205,1366,377,2001142,529773
5206,1463,661,1998976,529923
5207,1065,664,1999322,530029
5208,680,1596,1999990,530054
5209,1352,1161,2001735,530079
5210,1004,566,1999807,530152
5211,137,299,2000766,530417
5212,1890,41,2000828,530439
5213,1176,447,2000505,530559
5214,1868,1640,2001269,530640
5215,687,1030,2000013,530687
5216,2063,1119,1999482,530772
5217,2025,1462,1998811,530860
5218,1035,109,1999790,530925
5219,179,2022,2001188,531036
5220,1434,910,1997700,531138
5221,1307,1925,2000015,531169
5222,216,308,1999817,531262
5223,1782,769,2000899,531314
5224,331,1347,1999139,531339
5225,140,303,1998847,531409
5226,991,1751,2000392,531517
5227,1592,1290,2000610,531548
5228,687,369,1999647,531609
5229,1508,1931,2001758,531631
5230,104,230,2000044,531656
5231,1443,1359,1998946,531802
5232,835,430,2001521,531914
5233,418,718,2001695,531991
5234,139,1818,2000468,532345
5235,631,2046,1998513,532347
5236,1576,441,1999315,532421
5237,884,1574,1999511,533018
5238,2070,1883,2001581,533074
5239,839,1632,1998761,533131
5240,1370,653,1999914,533136
5241,1636,445,2000001,533249
5242,304,1163,1999848,533339
5243,372,1677,2000873,533567
5244,153,769,1998661,533576
5245,1711,728,1998252,533617
5246,1037,1156,2001326,533665
5247,1964,1365,1998383,533677
5248,1222,1357,2000668,533788
5249,166,1363,2001654,534049
5250,2038,2006,1998902,534225
5251,419,958,2000827,534507
5252,2050,1105,1998666,534585
5253,1566,102,2000039,534671
5254,563,420,2000897,535046
5255,1550,584,2000720,535079
5256,1332,2036,2001843,535233
5257,248,837,1999662,535319
5258,612,298,2001346,535352
5259,460,1726,1999711,535382
5260,536,1528,1998715,535517
5261,1884,898,2000965,535545
5262,2007,133,1998561,535555
5263,1355,1558,1998774,535613
5264,5,382,2000674,535843
5265,2080,117,2000168,536136
5266,1653,998,2001352,536279
5267,2029,814,2001950,536471
5268,1840,379,2000476,536583
5269,221,1923,2000357,536605
5270,578,1824,1998742,536837
5271,1413,951,1999410,537020
5272,398,1605,2000721,537099
5273,735,731,2000507,537267
5274,1893,856,2002477,537554
5275,1555,928,1999937,538099
5276,1316,524,2000785,538161
5277,1115,1870,2000915,538439
5278,146,1563,1999783,538503
5279,2010,898,2001231,538905
5280,1196,1603,1999997,538909
5281,794,1927,1999383,538960
5282,1537,816,2001168,539067
5283,1528,540,1998612,539186
5284,1400,933,2000143,539213
5285,911,1677,2000945,539232
5286,610,1041,1999947,539352
5287,1617,689,1999513,539453
5288,239,78,2000799,539541
5289,1460,516,1999367,539555
5290,835,836,1999483,539559
5291,1005,1325,1999697,539987
5292,1894,278,2000313,540409
5293,750,96,2000991,540509
5294,715,561,1999793,540949
5295,607,2015,2001042,541011
5296,930,1393,2001326,541095
5297,1360,1292,1999938,541182
5298,1452,901,2000822,541266
5299,213,2012,2001004,541300
5300,1477,1897,2001316,541408
5301,1815,1812,1999645,541590
5302,900,842,1999504,541601
5303,1569,659,1999991,541613
5304,736,1014,2000233,541883
5305,1819,1892,2000507,542151
5306,790,1985,2000135,542277
5307,309,1630,1999061,542297
5308,1221,719,1999961,542484
5309,773,1392,1999440,542531
5310,1933,1138,1999928,542678
5311,956,1452,2000208,542695
5312,2011,789,2000864,542716
5313,159,21,1999592,542718
5314,273,1614,1999371,542853
5315,753,1282,2001638,543042
5316,66,2038,2000840,543468
5317,599,1577,2000507,543485
5318,1995,1292,1998603,543527
5319,2034,893,1999082,543658
5320,410,762,1998804,543678
5321,1476,1715,1999902,543709
5322,1231,185,1998602,543828
5323,485,275,2001243,544136
5324,546,173,2000435,544151
5325,233,1807,2002080,544164
5326,1287,1256,2000024,544174
5327,333,57,2001174,544355
5328,1474,1874,1999126,544377
5329,1655,467,2001397,544387
5330,139,616,2000607,544395
5331,1570,408,2000766,544399
5332,1377,515,1998164,544399
5333,551,77,2001809,544436
5334,1653,534,1999087,544448
5335,957,704,1999869,544484
5336,814,1419,2001012,544539
5337,1215,217,1998962,544663
5338,487,1629,2000553,544664
5339,138,1554,2001844,544875
5340,243,1279,1999281,544911
5341,384,1506,2000369,545039
5342,2027,272,2001244,545205
5343,1567,1803,2000694,545443
5344,185,1618,1999716,545522
5345,745,1224,1999156,545653
5346,1820,1097,1999392,545748
5347,1747,150,2001110,545794
5348,1167,2086,1998786,545868
5349,1993,1652,1999244,545978
5350,2011,1621,2000531,546053
5351,253,1612,2001578,546057
5352,671,2021,1999666,546192
5353,876,658,1998996,546236
5354,1220,1376,1999726,546365
5355,663,1063,1999254,546367
5356,192,1490,2000140,546541
5357,1970,1260,1999390,546776
5358,1731,1289,2001143,546811
5359,283,1297,1999350,546969
5360,1390,1269,1999122,547046
5361,1137,670,1999392,547124
5362,782,1999,2000210,547126
5363,1693,319,1999899,547137
5364,563,558,2000042,547137
5365,1776,979,2000168,547217
5366,804,1008,2000675,547251
5367,1552,1151,2001105,547321
5368,1623,1435,2000927,547495
5369,1885,1790,2000464,547542
5370,1748,198,2001359,547756
5371,1586,1175,2000627,547823
5372,1648,1619,2000749,547851
5373,1171,112,1998983,547869
5374,1499,2005,1998218,547874
5375,93,1523,1999751,548024
5376,679,1228,1999835,548090
5377,1827,1518,1999847,548095
5378,758,402,1999265,548255
5379,275,1342,1998140,548271
5380,158,585,1999046,548277
5381,983,186,1998465,548337
5382,1331,1413,1999569,548442
5383,594,1564,2001921,548476
5384,1336,6,1999165,548511
5385,77,350,1998870,548575
5386,1329,513,2000771,548598
5387,1846,1177,2000282,548778
5388,1061,584,2000404,548905
5389,1878,1295,2000535,548937
5390,504,151,1999739,549139
5391,1018,647,1999904,549174
5392,745,407,2000886,549181
5393,1870,1708,1999664,549293
5394,799,1722,1999688,549353
5395,1561,1096,1999565,549458
5396,1520,222,2000638,549576
5397,73,55,1998788,549639
5398,931,1304,2000212,549794
5399,552,881,2001145,549928
5400,1006,193,2000465,549952
5401,1398,140,1999850,549960
5402,933,1025,1999471,550055
5403,1828,1328,1999276,550102
5404,1150,116,2000002,550329
5405,126,1726,2000617,550373
5406,411,901,1999966,550437
5407,271,629,1998800,550541
5408,15,1118,1998694,550664
5409,1828,1083,2000038,550702
5410,980,1209,2000144,550707
5411,648,1134,2001256,550731
5412,1122,159,1998782,550737
5413,41,2012,2000472,551002
5414,608,1235,1999550,551148
5415,365,1079,1999359,551223
5416,840,2043,1998649,551254
5417,1116,161,1999592,551341
5418,2091,1093,2001074,551448
5419,542,8,2002105,551479
5420,55,378,1999492,551606
5421,348,1407,2001465,551649
5422,546,1473,1999389,551702
5423,1200,211,1999964,551883
5424,1437,167,2000452,551946
5425,1907,469,2001717,552021
5426,1906,1684,1999297,552135
5427,197,1552,2000804,552189
5428,1003,1589,1999069,552306
5429,938,975,1999892,552353
5430,1417,1676,1999671,552539
5431,1103,388,1999731,552698
5432,1433,738,2000288,552765
5433,1280,1356,2000726,552776
5434,1641,835,2000935,552840
5435,282,595,1999590,552909
5436,1931,13,2000212,552909
5437,1025,761,2000115,552940
5438,2058,813,2000453,552959
5439,1736,1242,2000123,553027
5440,1871,1815,2001083,553048
5441,755,1928,1999551,553344
5442,1967,263,2000220,553387
5443,55,1715,2001684,553504
5444,183,1299,2001145,553511
5445,267,1334,2001426,553733
5446,1598,1339,2000353,553978
5447,140,968,2000558,553999
5448,1195,137,2000338,554056
5449,64,384,1999556,554125
5450,1119,1027,2000260,554559
5451,309,1969,1999526,554583
5452,909,584,1999994,554708
5453,936,1461,1999180,554726
5454,546,596,2000603,554860
5455,69,322,1999339,554947
5456,2080,1570,1999674,555006
5457,1848,1703,1999281,555006
5458,926,509,1999869,555046
5459,1591,1487,1999672,555090
5460,1150,226,2001373,555108
5461,1942,1715,1999725,555116
5462,1129,1707,2000445,555135
5463,1757,1857,2002005,555203
5464,567,1640,2000811,555296
5465,2046,367,2000319,555558
5466,1749,1552,2000500,555985
5467,1685,147,1999228,556077
5468,315,602,2001087,556243
5469,1591,903,1999605,556284
5470,957,184,2001394,556426
5471,1059,1634,2000005,556509
5472,20,377,1999247,556620
5473,764,810,2000077,556721
5474,1765,125,1998758,556775
5475,1995,1650,1998101,556850
5476,2069,202,1999990,556884
5477,473,1352,1999051,556976
5478,393,1647,2000246,557012
5479,1035,1271,2001623,557012
5480,1327,1322,2000371,557017
5481,273,1507,1999695,557022
5482,379,1685,2000630,557206
5483,1798,373,1998756,557259
5484,1750,771,2000620,557286
5485,865,1596,1998209,557366
5486,591,1553,2000531,557369
5487,74,695,1999859,557542
5488,853,250,2001789,557549
5489,1008,151,2001753,557726
5490,584,639,1999339,557752
5491,893,1281,1999529,557767
5492,908,789,1999604,557995
5493,2060,1576,1999804,558006
5494,521,401,2002129,558403
5495,1429,2067,1999721,558885
5496,1735,843,2000266,559148
5497,1934,1794,2000857,559383
5498,835,143,2000425,559403
5499,1025,272,1997817,559449
5500,2088,1966,2000484,559467
5501,2090,363,1998589,559472
5502,78,922,2000397,559526
5503,1249,1155,2000679,559574
5504,1690,459,1999924,559587
5505,817,2017,2001259,559735
5506,1403,467,2001380,559872
5507,537,176,1999554,559888
5508,1631,2023,2000434,559908
5509,438,461,1998503,560088
5510,360,497,2000024,560100
5511,1688,1392,1999443,560118
5512,1512,1406,2000384,560141
5513,1924,695,2001310,560257
5514,432,1185,2001236,560388
5515,880,998,1999402,560514
5516,1679,1456,2000260,560630
5517,1280,67,1999851,560813
5518,1556,1562,2000116,560875
5519,1951,777,1999363,561092
5520,714,441,2000979,561377
5521,592,2084,1999980,561521
5522,1672,1235,1999305,561800
5523,861,1284,1998415,561959
5524,308,695,1997877,562037
5525,1261,1080,1998506,562046
5526,204,1338,2001090,562105
5527,325,1727,2000057,562179
5528,1850,613,2001605,562195
5529,1879,2024,1998512,562214
5530,1590,1093,2000877,562431
5531,301,137,1999833,562556
5532,150,1479,1999565,562603
5533,310,771,1997598,562678
5534,9,1218,2000240,562873
5535,1133,1240,1999622,563110
5536,1382,1413,2000707,563391
5537,1114,711,2000409,563466
5538,2018,905,1999952,563476
5539,152,1086,2001224,563492
5540,1095,507,1998415,563516
5541,1104,130,1999065,563572
5542,403,1902,1999782,563675
5543,1063,1071,2003094,563715
5544,1328,1620,1999750,563806
5545,205,520,1999201,563807
5546,1836,1708,1999873,563980
5547,1967,906,2000132,564246
5548,94,1740,2000634,564248
5549,574,635,1999268,564341
5550,615,1428,2000387,564352
5551,359,197,2000730,564359
5552,1652,604,1999601,564415
5553,1976,1972,2000509,564495
5554,1629,1341,2000369,564549
5555,1437,750,2000513,564600
5556,1488,1385,1999488,564612
5557,850,1943,2000723,564750
5558,499,1123,2000417,564805
5559,1164,467,2000818,564841
5560,1172,8,2000755,564843
5561,1379,1370,1999266,564861
5562,688,414,1999308,564988
5563,44,2073,1999953,565029
5564,1452,1726,2000321,565062
5565,1907,1227,1998961,565109
5566,350,1010,1999363,565427
5567,25,142,2000008,565489
5568,218,1345,2000485,565512
5569,1596,469,1998842,565630
5570,49,1456,2001503,565797
5571,232,872,2000294,565864
5572,378,587,2000033,565902
5573,554,225,2000469,565964
5574,1207,1041,2001447,566010
5575,1006,1930,1998934,566024
5576,1013,412,2000951,566103
5577,445,1196,2000007,566362
5578,847,39,1999339,566518
5579,2098,314,1998413,566618
5580,60,791,2001382,566736
5581,937,1458,1999620,566758
5582,2016,735,1998849,566860
5583,801,759,2001244,567154
5584,720,1866,2000917,567262
5585,522,107,2001716,567306
5586,1820,978,2000938,567350
5587,2050,1755,2000634,567432
5588,2082,33,1999701,567590
5589,463,1132,2000896,567621
5590,2003,1663,2002271,567653
5591,1934,464,1999839,567751
5592,1277,1306,2001090,567772
5593,141,1932,2000449,567858
5594,1233,1754,1999812,567932
5595,777,1207,2001188,567950
5596,1679,558,2000636,568071
5597,412,208,1999476,568782
5598,1730,160,1999776,568861
5599,34,762,2000366,569059
5600,1763,1416,2000075,569159
5601,2087,1360,1999080,569210
5602,1538,1840,1998462,569244
5603,115,47,1998636,569333
5604,1368,541,2000021,569441
5605,122,1561,1999280,569485
5606,981,852,2000239,569495
5607,457,828,1999794,569694
5608,1640,60,1998751,569745
5609,1509,1988,2000527,569777
5610,1350,919,2001339,569981
5611,1450,1384,2000877,570109
5612,639,351,2000830,570148
5613,1696,1084,1999579,570251
5614,1441,843,1998819,570338
5615,1277,678,1999340,570387
5616,1813,1736,2001063,570426
5617,1795,813,1998825,570468
5618,180,900,1999045,570598
5619,1823,1933,1999465,570673
5620,1852,401,1999928,570674
5621,608,563,1999717,570702
5622,840,1950,2000369,570865
5623,1979,1184,1998928,570898
5624,656,1289,1999035,570902
5625,1093,1988,2000495,571014
5626,309,1712,1998711,571133
5627,419,1096,1999258,571447
5628,637,1187,1999086,571545
5629,540,1648,2001383,571547
5630,1214,2014,2001389,571566
5631,1958,1320,1998655,571575
5632,758,363,2000005,571646
5633,1087,878,1999347,571886
5634,1818,443,1999536,571906
5635,1804,1761,2000560,572018
5636,1369,698,2000215,572019
5637,290,1724,1998070,572038
5638,662,1773,2001440,572157
5639,1424,1617,2001015,572359
5640,1576,1743,2000053,572367
5641,1933,687,2000981,572404
5642,2002,1278,2000402,572791
5643,1265,815,1999728,572821
5644,50,1196,1999803,572827
5645,1092,1807,2000189,572851
5646,706,328,2000540,572885
5647,582,1897,1998171,573067
5648,300,107,2000710,573292
5649,254,785,2000584,573293
5650,931,1255,2000248,573343
5651,1587,1751,2000280,573396
5652,1937,1905,2001722,573458
5653,527,790,2000928,573580
5654,2025,1656,2000834,573845
5655,1218,165,2000464,573913
5656,1567,1732,2001388,574005
5657,1774,556,2000072,574209
5658,679,2039,1999899,574211
5659,1844,207,1999509,574348
5660,1551,441,1997864,574377
5661,434,69,2000666,574436
5662,1269,1674,2000059,574463
5663,814,705,2000564,574535
5664,445,490,1998550,574565
5665,1767,1351,1998843,574634
5666,127,1678,1998779,574686
5667,1916,1400,2001441,574801
5668,249,38,1998387,574862
5669,31,2073,1999791,575008
5670,1223,459,2001050,575117
5671,1951,1901,1998727,575140
5672,332,1114,1998258,575148
5673,1201,118,1998642,575149
5674,1277,2095,1999115,575201
5675,553,1034,2000832,575268
5676,1424,1273,1999329,575347
5677,187,1455,2000251,575465
5678,559,1413,1999791,575609
5679,494,1164,1999367,575655
5680,82,1800,2002517,575759
5681,1165,1779,1999990,575773
5682,223,648,1999848,575838
5683,1,101,1999849,575925
5684,758,1821,2000094,575973
5685,1862,189,1998627,576339
5686,1903,1240,1998795,576589
5687,1574,263,1999123,576794
5688,1673,1942,1999601,577039
5689,19,1472,2001531,577146
5690,1382,327,2001488,577264
5691,1263,1544,2001002,577339
5692,1261,915,2000241,577677
5693,1376,535,2000564,577746
