id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
1001,2050,2051,240,103261,103661,0,1,0,0,0,1,39682-40085,1026
1002,2050,2051,319,103270,103668,0,1,0,0,0,1,39682-40085,1026
1003,2050,2051,779,103838,104234,0,1,0,0,0,1,39682-40085,1026
1004,2050,2051,1132,103997,104394,0,1,0,0,0,1,39682-40085,1026
1005,2050,2051,1389,104033,104431,0,1,0,0,0,1,39682-40085,1026
1006,2050,2051,1698,104082,104477,0,1,0,0,0,1,39682-40085,1026
1007,2050,2051,951,104115,104511,0,1,0,0,0,1,39682-40085,1026
1008,2050,2051,273,104213,104611,0,1,0,0,0,1,39682-40085,1026
1009,2050,2051,211,104314,104712,0,1,0,0,0,1,39682-40085,1026
1010,2050,2051,180,104580,104981,0,1,0,0,0,1,39682-40085,1026
1011,2050,2051,146,104616,105008,0,1,0,0,0,1,39682-40085,1026
1012,2050,2051,542,104618,105022,0,1,0,0,0,1,39682-40085,1026
1013,2050,2051,82,104652,105051,0,1,0,0,0,1,39682-40085,1026
1014,2050,2051,245,104730,105127,0,1,0,0,0,1,39682-40085,1026
1015,2050,2051,1706,104777,105168,0,1,0,0,0,1,39682-40085,1026
1016,2050,2051,559,104899,105297,0,1,0,0,0,1,39682-40085,1026
1017,2050,2051,474,104936,105332,0,1,0,0,0,1,39682-40085,1026
1018,2050,2051,77,104936,105335,0,1,0,0,0,1,39682-40085,1026
1019,2050,2051,512,105103,105503,0,1,0,0,0,1,39682-40085,1026
1020,2050,2051,810,105158,105557,0,1,0,0,0,1,39682-40085,1026
1021,2050,2051,380,105309,105710,0,1,0,0,0,1,39682-40085,1026
1022,2050,2051,1110,105326,105727,0,1,0,0,0,1,39682-40085,1026
1023,2050,2051,2237,105720,106119,0,1,0,0,0,1,39682-40085,1026
1024,2050,2051,441,105756,106158,0,1,0,0,0,1,39682-40085,1026
1025,2050,2051,866,105912,106308,0,1,0,0,0,1,39682-40085,1026
1026,2050,2051,90,105937,106339,0,1,0,0,0,1,39682-40085,1026
1027,2050,2051,1716,106058,106459,0,1,0,0,0,1,39682-40085,1026
1028,2050,2051,1481,106100,106497,0,1,0,0,0,1,39682-40085,1026
1029,2050,2051,530,106380,106776,0,1,0,0,0,1,39682-40085,1026
1030,2050,2051,142,106425,106818,0,1,0,0,0,1,39682-40085,1026
1031,2050,2051,784,106431,106831,0,1,0,0,0,1,39682-40085,1026
1032,2050,2051,592,106473,106869,0,1,0,0,0,1,39682-40085,1026
1033,2050,2051,624,106489,106886,0,1,0,0,0,1,39682-40085,1026
1034,2050,2051,151,106673,107073,0,1,0,0,0,1,39682-40085,1026
1035,2050,2051,2008,106692,107090,0,1,0,0,0,1,39682-40085,1026
1036,2050,2051,660,106773,107165,0,1,0,0,0,1,39682-40085,1026
1037,2050,2051,1026,106808,107205,0,1,0,0,0,1,39682-40085,1026
1038,2050,2051,1528,106812,107206,0,1,0,0,0,1,39682-40085,1026
1039,2050,2051,806,107319,107715,0,1,0,0,0,1,39682-40085,1026
1040,2050,2051,1221,107558,107959,0,1,0,0,0,1,39682-40085,1026
1041,2050,2051,654,107577,107973,0,1,0,0,0,1,39682-40085,1026
1042,2050,2051,214,107619,108018,0,1,0,0,0,1,39682-40085,1026
1043,2050,2051,1522,107769,108168,0,1,0,0,0,1,39682-40085,1026
1044,2050,2051,26,107853,108253,0,1,0,0,0,1,39682-40085,1026
1045,2050,2051,736,107951,108347,0,1,0,0,0,1,39682-40085,1026
1046,2050,2051,536,108096,108498,0,1,0,0,0,1,39682-40085,1026
1047,2050,2051,1392,108110,108507,0,1,0,0,0,1,39682-40085,1026
1048,2050,2051,673,108172,108571,0,1,0,0,0,1,39682-40085,1026
1049,2050,2051,817,108247,108648,0,1,0,0,0,1,39682-40085,1026
1050,2050,2051,1383,108475,108870,0,1,0,0,0,1,39682-40085,1026
1051,2050,2051,264,108524,108921,0,1,0,0,0,1,39682-40085,1026
1052,2050,2051,983,108543,108942,0,1,0,0,0,1,39682-40085,1026
1053,2050,2051,267,108557,108952,0,1,0,0,0,1,39682-40085,1026
1054,2050,2051,2800,108729,109128,0,1,0,0,0,1,39682-40085,1026
1055,2050,2051,97,108731,109126,0,1,0,0,0,1,39682-40085,1026
1056,2050,2051,427,108879,109275,0,1,0,0,0,1,39682-40085,1026
1057,2050,2051,786,108880,109280,0,1,0,0,0,1,39682-40085,1026
1058,2050,2051,293,108900,109298,0,1,0,0,0,1,39682-40085,1026
1059,2050,2051,521,108926,109323,0,1,0,0,0,1,39682-40085,1026
1060,2050,2051,363,108940,109338,0,1,0,0,0,1,39682-40085,1026
1061,2050,2051,874,108956,109354,0,1,0,0,0,1,39682-40085,1026
1062,2050,2051,1241,108973,109371,0,1,0,0,0,1,39682-40085,1026
1063,2050,2051,2423,109005,109402,0,1,0,0,0,1,39682-40085,1026
1064,2050,2051,975,109132,109531,0,1,0,0,0,1,39682-40085,1026
1065,2050,2051,439,109167,109567,0,1,0,0,0,1,39682-40085,1026
1066,2050,2051,1131,109206,109605,0,1,0,0,0,1,39682-40085,1026
1067,2050,2051,1958,109287,109683,0,1,0,0,0,1,39682-40085,1026
1068,2050,2051,1227,109381,109783,0,1,0,0,0,1,39682-40085,1026
1069,2050,2051,683,109395,109793,0,1,0,0,0,1,39682-40085,1026
1070,2050,2051,509,109448,109845,0,1,0,0,0,1,39682-40085,1026
1071,2050,2051,301,109466,109865,0,1,0,0,0,1,39682-40085,1026
1072,2050,2051,89,109537,109935,0,1,0,0,0,1,39682-40085,1026
1073,2050,2051,1114,109591,109986,0,1,0,0,0,1,39682-40085,1026
1074,2050,2051,428,109685,110084,0,1,0,0,0,1,39682-40085,1026
1075,2050,2051,885,109814,110212,0,1,0,0,0,1,39682-40085,1026
1076,2050,2051,1374,109857,110254,0,1,0,0,0,1,39682-40085,1026
1077,2050,2051,1428,109861,110261,0,1,0,0,0,1,39682-40085,1026
1078,2050,2051,83,109929,110329,0,1,0,0,0,1,39682-40085,1026
1079,2050,2051,909,109937,110338,0,1,0,0,0,1,39682-40085,1026
1080,2050,2051,555,110268,110663,0,1,0,0,0,1,39682-40085,1026
1081,2050,2051,12,110451,110849,0,1,0,0,0,1,39682-40085,1026
1082,2050,2051,72,110452,110849,0,1,0,0,0,1,39682-40085,1026
1083,2050,2051,685,110611,111011,0,1,0,0,0,1,39682-40085,1026
1084,2050,2051,848,110633,111031,0,1,0,0,0,1,39682-40085,1026
1085,2050,2051,1034,110834,111231,0,1,0,0,0,1,39682-40085,1026
1086,2050,2051,720,110964,111361,0,1,0,0,0,1,39682-40085,1026
1087,2050,2051,965,110994,111392,0,1,0,0,0,1,39682-40085,1026
1088,2050,2051,1231,111052,111450,0,1,0,0,0,1,39682-40085,1026
1089,2050,2051,1344,111188,111586,0,1,0,0,0,1,39682-40085,1026
1090,2050,2051,951,111203,111602,0,1,0,0,0,1,39682-40085,1026
1091,2050,2051,393,111220,111616,0,1,0,0,0,1,39682-40085,1026
1092,2050,2051,209,111222,111621,0,1,0,0,0,1,39682-40085,1026
1093,2050,2051,964,111448,111846,0,1,0,0,0,1,39682-40085,1026
1094,2050,2051,441,111647,112045,0,1,0,0,0,1,39682-40085,1026
1095,2050,2051,373,111673,112070,0,1,0,0,0,1,39682-40085,1026
1096,2050,2051,765,111761,112159,0,1,0,0,0,1,39682-40085,1026
1097,2050,2051,1198,111810,112211,0,1,0,0,0,1,39682-40085,1026
1098,2050,2051,918,111885,112284,0,1,0,0,0,1,39682-40085,1026
1099,2050,2051,637,111915,112315,0,1,0,0,0,1,39682-40085,1026
1100,2050,2051,694,111956,112356,0,1,0,0,0,1,39682-40085,1026
1101,2050,2051,678,111998,112400,0,1,0,0,0,1,39682-40085,1026
1102,2050,2051,490,112037,112436,0,1,0,0,0,1,39682-40085,1026
1103,2050,2051,805,112045,112443,0,1,0,0,0,1,39682-40085,1026
1104,2050,2051,727,112166,112565,0,1,0,0,0,1,39682-40085,1026
1105,2050,2051,2003,112232,112630,0,1,0,0,0,1,39682-40085,1026
1106,2050,2051,178,112238,112635,0,1,0,0,0,1,39682-40085,1026
1107,2050,2051,40,112379,112780,0,1,0,0,0,1,39682-40085,1026
1108,2050,2051,14,112494,112895,0,1,0,0,0,1,39682-40085,1026
1109,2050,2051,554,112516,112919,0,1,0,0,0,1,39682-40085,1026
1110,2050,2051,917,112841,113242,0,1,0,0,0,1,39682-40085,1026
1111,2050,2051,370,113021,113417,0,1,0,0,0,1,39682-40085,1026
1112,2050,2051,364,113176,113571,0,1,0,0,0,1,39682-40085,1026
1113,2050,2051,1280,113380,113776,0,1,0,0,0,1,39682-40085,1026
1114,2050,2051,850,113468,113863,0,1,0,0,0,1,39682-40085,1026
1115,2050,2051,202,113564,113965,0,1,0,0,0,1,39682-40085,1026
1116,2050,2051,1560,113605,114001,0,1,0,0,0,1,39682-40085,1026
1117,2050,2051,2132,113681,114083,0,1,0,0,0,1,39682-40085,1026
1118,2050,2051,1455,113698,114098,0,1,0,0,0,1,39682-40085,1026
1119,2050,2051,1604,113708,114104,0,1,0,0,0,1,39682-40085,1026
1120,2050,2051,889,113760,114159,0,1,0,0,0,1,39682-40085,1026
1121,2050,2051,935,113864,114262,0,1,0,0,0,1,39682-40085,1026
1122,2050,2051,935,114013,114413,0,1,0,0,0,1,39682-40085,1026
1123,2050,2051,93,114104,114502,0,1,0,0,0,1,39682-40085,1026
1124,2050,2051,2,114131,114531,0,1,0,0,0,1,39682-40085,1026
1125,2050,2051,18,114350,114744,0,1,0,0,0,1,39682-40085,1026
1126,2050,2051,355,114408,114803,0,1,0,0,0,1,39682-40085,1026
1127,2050,2051,463,114519,114921,0,1,0,0,0,1,39682-40085,1026
1128,2050,2051,1421,114522,114919,0,1,0,0,0,1,39682-40085,1026
1129,2050,2051,915,114575,114976,0,1,0,0,0,1,39682-40085,1026
1130,2050,2051,825,114867,115263,0,1,0,0,0,1,39682-40085,1026
1131,2050,2051,1313,114933,115329,0,1,0,0,0,1,39682-40085,1026
1132,2050,2051,886,115114,115512,0,1,0,0,0,1,39682-40085,1026
1133,2050,2051,1234,115468,115866,0,1,0,0,0,1,39682-40085,1026
1134,2050,2051,897,115570,115970,0,1,0,0,0,1,39682-40085,1026
1135,2050,2051,1644,115586,115981,0,1,0,0,0,1,39682-40085,1026
1136,2050,2051,1010,115595,115990,0,1,0,0,0,1,39682-40085,1026
1137,2050,2051,1648,115607,116006,0,1,0,0,0,1,39682-40085,1026
1138,2050,2051,1478,115609,116005,0,1,0,0,0,1,39682-40085,1026
1139,2050,2051,92,115741,116137,0,1,0,0,0,1,39682-40085,1026
1140,2050,2051,589,115768,116168,0,1,0,0,0,1,39682-40085,1026
1141,2050,2051,662,115797,116198,0,1,0,0,0,1,39682-40085,1026
1142,2050,2051,37,115839,116240,0,1,0,0,0,1,39682-40085,1026
1143,2050,2051,30,115951,116348,0,1,0,0,0,1,39682-40085,1026
1144,2050,2051,87,115967,116370,0,1,0,0,0,1,39682-40085,1026
1145,2050,2051,216,115993,116392,0,1,0,0,0,1,39682-40085,1026
1146,2050,2051,1266,116352,116750,0,1,0,0,0,1,39682-40085,1026
1147,2050,2051,534,116394,116794,0,1,0,0,0,1,39682-40085,1026
1148,2050,2051,1055,116473,116874,0,1,0,0,0,1,39682-40085,1026
1149,2050,2051,439,116534,116933,0,1,0,0,0,1,39682-40085,1026
1150,2050,2051,511,116701,117100,0,1,0,0,0,1,39682-40085,1026
1151,2050,2051,2408,116704,117100,0,1,0,0,0,1,39682-40085,1026
1152,2050,2051,451,116705,117102,0,1,0,0,0,1,39682-40085,1026
1153,2050,2051,839,116863,117259,0,1,0,0,0,1,39682-40085,1026
1154,2050,2051,986,116947,117343,0,1,0,0,0,1,39682-40085,1026
1155,2050,2051,921,117025,117422,0,1,0,0,0,1,39682-40085,1026
1156,2050,2051,741,117130,117528,0,1,0,0,0,1,39682-40085,1026
1157,2050,2051,1602,117178,117576,0,1,0,0,0,1,39682-40085,1026
1158,2050,2051,506,117261,117662,0,1,0,0,0,1,39682-40085,1026
1159,2050,2051,536,117266,117663,0,1,0,0,0,1,39682-40085,1026
1160,2050,2051,564,117309,117707,0,1,0,0,0,1,39682-40085,1026
1161,2050,2051,531,117370,117767,0,1,0,0,0,1,39682-40085,1026
1162,2050,2051,1669,117410,117805,0,1,0,0,0,1,39682-40085,1026
1163,2050,2051,1084,117490,117889,0,1,0,0,0,1,39682-40085,1026
1164,2050,2051,1798,117639,118036,0,1,0,0,0,1,39682-40085,1026
1165,2050,2051,1596,117715,118111,0,1,0,0,0,1,39682-40085,1026
1166,2050,2051,935,117736,118137,0,1,0,0,0,1,39682-40085,1026
1167,2050,2051,54,117855,118256,0,1,0,0,0,1,39682-40085,1026
1168,2050,2051,317,117923,118324,0,1,0,0,0,1,39682-40085,1026
1169,2050,2051,464,117933,118330,0,1,0,0,0,1,39682-40085,1026
1170,2050,2051,151,118114,118513,0,1,0,0,0,1,39682-40085,1026
1171,2050,2051,70,118185,118581,0,1,0,0,0,1,39682-40085,1026
1172,2050,2051,1026,118316,118713,0,1,0,0,0,1,39682-40085,1026
1173,2050,2051,947,118339,118734,0,1,0,0,0,1,39682-40085,1026
1174,2050,2051,1294,118485,118883,0,1,0,0,0,1,39682-40085,1026
1175,2050,2051,623,118624,119024,0,1,0,0,0,1,39682-40085,1026
1176,2050,2051,479,118755,119154,0,1,0,0,0,1,39682-40085,1026
1177,2050,2051,302,118915,119311,0,1,0,0,0,1,39682-40085,1026
1178,2050,2051,359,118985,119381,0,1,0,0,0,1,39682-40085,1026
1179,2050,2051,669,119010,119408,0,1,0,0,0,1,39682-40085,1026
1180,2050,2051,1048,119023,119422,0,1,0,0,0,1,39682-40085,1026
1181,2050,2051,1513,119035,119437,0,1,0,0,0,1,39682-40085,1026
1182,2050,2051,509,119091,119488,0,1,0,0,0,1,39682-40085,1026
1183,2050,2051,270,119190,119586,0,1,0,0,0,1,39682-40085,1026
1184,2050,2051,1053,119368,119767,0,1,0,0,0,1,39682-40085,1026
1185,2050,2051,509,119450,119847,0,1,0,0,0,1,39682-40085,1026
1186,2050,2051,1253,119522,119919,0,1,0,0,0,1,39682-40085,1026
1187,2050,2051,986,119582,119983,0,1,0,0,0,1,39682-40085,1026
1188,2050,2051,842,119715,120110,0,1,0,0,0,1,39682-40085,1026
1189,2050,2051,140,119732,120130,0,1,0,0,0,1,39682-40085,1026
1190,2050,2051,1664,119815,120214,0,1,0,0,0,1,39682-40085,1026
1191,2050,2051,73,120044,120444,0,1,0,0,0,1,39682-40085,1026
1192,2050,2051,191,120113,120509,0,1,0,0,0,1,39682-40085,1026
1193,2050,2051,1703,120194,120592,0,1,0,0,0,1,39682-40085,1026
1194,2050,2051,788,120307,120703,0,1,0,0,0,1,39682-40085,1026
1195,2050,2051,969,120335,120734,0,1,0,0,0,1,39682-40085,1026
1196,2050,2051,715,120369,120769,0,1,0,0,0,1,39682-40085,1026
1197,2050,2051,656,120421,120820,0,1,0,0,0,1,39682-40085,1026
1198,2050,2051,959,120693,121092,0,1,0,0,0,1,39682-40085,1026
1199,2050,2051,574,120696,121095,0,1,0,0,0,1,39682-40085,1026
1200,2050,2051,346,120910,121308,0,1,0,0,0,1,39682-40085,1026
1201,2050,2051,1007,121011,121411,0,1,0,0,0,1,39682-40085,1026
1202,2050,2051,130,121124,121520,0,1,0,0,0,1,39682-40085,1026
1203,2050,2051,1117,121144,121544,0,1,0,0,0,1,39682-40085,1026
1204,2050,2051,795,121214,121615,0,1,0,0,0,1,39682-40085,1026
1205,2050,2051,8,121291,121691,0,1,0,0,0,1,39682-40085,1026
1206,2050,2051,31,121313,121713,0,1,0,0,0,1,39682-40085,1026
1207,2050,2051,1105,121742,122140,0,1,0,0,0,1,39682-40085,1026
1208,2050,2051,922,121817,122214,0,1,0,0,0,1,39682-40085,1026
1209,2050,2051,42,122027,122428,0,1,0,0,0,1,39682-40085,1026
1210,2050,2051,87,122063,122463,0,1,0,0,0,1,39682-40085,1026
1211,2050,2051,834,122242,122642,0,1,0,0,0,1,39682-40085,1026
1212,2050,2051,1249,122416,122811,0,1,0,0,0,1,39682-40085,1026
1213,2050,2051,223,122447,122846,0,1,0,0,0,1,39682-40085,1026
1214,2050,2051,221,122475,122874,0,1,0,0,0,1,39682-40085,1026
1215,2050,2051,3129,122546,122945,0,1,0,0,0,1,39682-40085,1026
1216,2050,2051,521,122586,122983,0,1,0,0,0,1,39682-40085,1026
1217,2050,2051,198,122630,123029,0,1,0,0,0,1,39682-40085,1026
1218,2050,2051,646,122752,123147,0,1,0,0,0,1,39682-40085,1026
1219,2050,2051,2092,122938,123333,0,1,0,0,0,1,39682-40085,1026
1220,2050,2051,2366,123259,123657,0,1,0,0,0,1,39682-40085,1026
1221,2050,2051,590,123311,123710,0,1,0,0,0,1,39682-40085,1026
1222,2050,2051,1494,123377,123771,0,1,0,0,0,1,39682-40085,1026
1223,2050,2051,1092,123410,123808,0,1,0,0,0,1,39682-40085,1026
1224,2050,2051,2109,123625,124025,0,1,0,0,0,1,39682-40085,1026
1225,2050,2051,996,123764,124162,0,1,0,0,0,1,39682-40085,1026
1226,2050,2051,1430,123790,124190,0,1,0,0,0,1,39682-40085,1026
1227,2050,2051,585,123838,124236,0,1,0,0,0,1,39682-40085,1026
1228,2050,2051,656,123993,124388,0,1,0,0,0,1,39682-40085,1026
1229,2050,2051,1645,124076,124477,0,1,0,0,0,1,39682-40085,1026
1230,2050,2051,481,124100,124497,0,1,0,0,0,1,39682-40085,1026
1231,2050,2051,1346,124333,124732,0,1,0,0,0,1,39682-40085,1026
1232,2050,2051,1178,124414,124813,0,1,0,0,0,1,39682-40085,1026
1233,2050,2051,564,124431,124831,0,1,0,0,0,1,39682-40085,1026
1234,2050,2051,978,124647,125047,0,1,0,0,0,1,39682-40085,1026
1235,2050,2051,1319,124684,125078,0,1,0,0,0,1,39682-40085,1026
1236,2050,2051,1528,124859,125262,0,1,0,0,0,1,39682-40085,1026
1237,2050,2051,1268,125223,125623,0,1,0,0,0,1,39682-40085,1026
1238,2050,2051,664,125288,125687,0,1,0,0,0,1,39682-40085,1026
1239,2050,2051,769,125325,125721,0,1,0,0,0,1,39682-40085,1026
1240,2050,2051,1246,125591,125988,0,1,0,0,0,1,39682-40085,1026
1241,2050,2051,748,125609,126009,0,1,0,0,0,1,39682-40085,1026
1242,2050,2051,34,125881,126275,0,1,0,0,0,1,39682-40085,1026
1243,2050,2051,299,126052,126447,0,1,0,0,0,1,39682-40085,1026
1244,2050,2051,2567,126072,126470,0,1,0,0,0,1,39682-40085,1026
1245,2050,2051,806,126087,126486,0,1,0,0,0,1,39682-40085,1026
1246,2050,2051,180,126260,126659,0,1,0,0,0,1,39682-40085,1026
1247,2050,2051,55,126513,126907,0,1,0,0,0,1,39682-40085,1026
1248,2050,2051,1254,126702,127098,0,1,0,0,0,1,39682-40085,1026
1249,2050,2051,685,126710,127106,0,1,0,0,0,1,39682-40085,1026
1250,2050,2051,2000,126733,127132,0,1,0,0,0,1,39682-40085,1026
1251,2050,2051,95,126738,127136,0,1,0,0,0,1,39682-40085,1026
1252,2050,2051,298,126738,127130,0,1,0,0,0,1,39682-40085,1026
1253,2050,2051,386,126814,127211,0,1,0,0,0,1,39682-40085,1026
1254,2050,2051,385,126880,127279,0,1,0,0,0,1,39682-40085,1026
1255,2050,2051,910,127036,127434,0,1,0,0,0,1,39682-40085,1026
1256,2050,2051,53,127053,127455,0,1,0,0,0,1,39682-40085,1026
1257,2050,2051,575,127105,127504,0,1,0,0,0,1,39682-40085,1026
1258,2050,2051,8,127788,128184,0,1,0,0,0,1,39682-40085,1026
1259,2050,2051,975,127869,128268,0,1,0,0,0,1,39682-40085,1026
1260,2050,2051,280,128068,128466,0,1,0,0,0,1,39682-40085,1026
1261,2050,2051,576,128761,129157,0,1,0,0,0,1,39682-40085,1026
1262,2050,2051,335,128912,129310,0,1,0,0,0,1,39682-40085,1026
1263,2050,2051,927,128949,129349,0,1,0,0,0,1,39682-40085,1026
1264,2050,2051,684,128992,129391,0,1,0,0,0,1,39682-40085,1026
1265,2050,2051,51,129101,129497,0,1,0,0,0,1,39682-40085,1026
1266,2050,2051,80,129508,129902,0,1,0,0,0,1,39682-40085,1026
1267,2050,2051,439,129539,129939,0,1,0,0,0,1,39682-40085,1026
1268,2050,2051,733,129586,129984,0,1,0,0,0,1,39682-40085,1026
1269,2050,2051,490,129695,130094,0,1,0,0,0,1,39682-40085,1026
1270,2050,2051,131,129791,130188,0,1,0,0,0,1,39682-40085,1026
1271,2050,2051,264,129794,130194,0,1,0,0,0,1,39682-40085,1026
1272,2050,2051,187,130187,130586,0,1,0,0,0,1,39682-40085,1026
1273,2050,2051,58,130218,130616,0,1,0,0,0,1,39682-40085,1026
1274,2050,2051,317,130308,130707,0,1,0,0,0,1,39682-40085,1026
1275,2050,2051,1510,130327,130726,0,1,0,0,0,1,39682-40085,1026
1276,2050,2051,47,130407,130806,0,1,0,0,0,1,39682-40085,1026
1277,2050,2051,455,130536,130931,0,1,0,0,0,1,39682-40085,1026
1278,2050,2051,1267,130721,131121,0,1,0,0,0,1,39682-40085,1026
1279,2050,2051,16,130809,131206,0,1,0,0,0,1,39682-40085,1026
1280,2050,2051,1116,130848,131249,0,1,0,0,0,1,39682-40085,1026
1281,2050,2051,1187,130983,131381,0,1,0,0,0,1,39682-40085,1026
1282,2050,2051,490,131109,131506,0,1,0,0,0,1,39682-40085,1026
1283,2050,2051,1859,131353,131752,0,1,0,0,0,1,39682-40085,1026
1284,2050,2051,867,131626,132026,0,1,0,0,0,1,39682-40085,1026
1285,2050,2051,1156,131659,132057,0,1,0,0,0,1,39682-40085,1026
1286,2050,2051,718,131661,132055,0,1,0,0,0,1,39682-40085,1026
1287,2050,2051,659,131698,132096,0,1,0,0,0,1,39682-40085,1026
1288,2050,2051,32,131740,132137,0,1,0,0,0,1,39682-40085,1026
1289,2050,2051,2470,131869,132267,0,1,0,0,0,1,39682-40085,1026
1290,2050,2051,659,131920,132315,0,1,0,0,0,1,39682-40085,1026
1291,2050,2051,2754,131934,132332,0,1,0,0,0,1,39682-40085,1026
1292,2050,2051,1258,132208,132605,0,1,0,0,0,1,39682-40085,1026
1293,2050,2051,1007,132377,132772,0,1,0,0,0,1,39682-40085,1026
1294,2050,2051,782,132497,132896,0,1,0,0,0,1,39682-40085,1026
1295,2050,2051,588,132561,132963,0,1,0,0,0,1,39682-40085,1026
1296,2050,2051,161,132646,133044,0,1,0,0,0,1,39682-40085,1026
1297,2050,2051,826,132664,133063,0,1,0,0,0,1,39682-40085,1026
1298,2050,2051,1594,132737,133132,0,1,0,0,0,1,39682-40085,1026
1299,2050,2051,724,132780,133175,0,1,0,0,0,1,39682-40085,1026
1300,2050,2051,548,132905,133304,0,1,0,0,0,1,39682-40085,1026
1301,2050,2051,186,133119,133521,0,1,0,0,0,1,39682-40085,1026
1302,2050,2051,103,133142,133541,0,1,0,0,0,1,39682-40085,1026
1303,2050,2051,369,133177,133575,0,1,0,0,0,1,39682-40085,1026
1304,2050,2051,113,133251,133648,0,1,0,0,0,1,39682-40085,1026
1305,2050,2051,1639,133537,133936,0,1,0,0,0,1,39682-40085,1026
1306,2050,2051,1203,133654,134052,0,1,0,0,0,1,39682-40085,1026
1307,2050,2051,1896,133698,134099,0,1,0,0,0,1,39682-40085,1026
1308,2050,2051,1274,133759,134157,0,1,0,0,0,1,39682-40085,1026
1309,2050,2051,647,133805,134199,0,1,0,0,0,1,39682-40085,1026
1310,2050,2051,664,134102,134499,0,1,0,0,0,1,39682-40085,1026
1311,2050,2051,1132,134141,134535,0,1,0,0,0,1,39682-40085,1026
1312,2050,2051,69,134228,134627,0,1,0,0,0,1,39682-40085,1026
1313,2050,2051,78,134341,134739,0,1,0,0,0,1,39682-40085,1026
1314,2050,2051,355,134403,134799,0,1,0,0,0,1,39682-40085,1026
1315,2050,2051,571,134467,134866,0,1,0,0,0,1,39682-40085,1026
1316,2050,2051,601,134578,134975,0,1,0,0,0,1,39682-40085,1026
1317,2050,2051,1157,134669,135060,0,1,0,0,0,1,39682-40085,1026
1318,2050,2051,596,134838,135236,0,1,0,0,0,1,39682-40085,1026
1319,2050,2051,1684,134887,135283,0,1,0,0,0,1,39682-40085,1026
1320,2050,2051,1006,134908,135306,0,1,0,0,0,1,39682-40085,1026
1321,2050,2051,1122,135094,135488,0,1,0,0,0,1,39682-40085,1026
1322,2050,2051,539,135094,135493,0,1,0,0,0,1,39682-40085,1026
1323,2050,2051,437,135285,135682,0,1,0,0,0,1,39682-40085,1026
1324,2050,2051,2040,135333,135731,0,1,0,0,0,1,39682-40085,1026
1325,2050,2051,562,135516,135917,0,1,0,0,0,1,39682-40085,1026
1326,2050,2051,918,135623,136021,0,1,0,0,0,1,39682-40085,1026
1327,2050,2051,861,135702,136096,0,1,0,0,0,1,39682-40085,1026
1328,2050,2051,970,135723,136123,0,1,0,0,0,1,39682-40085,1026
1329,2050,2051,745,135934,136330,0,1,0,0,0,1,39682-40085,1026
1330,2050,2051,35,135940,136337,0,1,0,0,0,1,39682-40085,1026
1331,2050,2051,432,136218,136612,0,1,0,0,0,1,39682-40085,1026
1332,2050,2051,159,136372,136769,0,1,0,0,0,1,39682-40085,1026
1333,2050,2051,507,136399,136795,0,1,0,0,0,1,39682-40085,1026
1334,2050,2051,1113,136431,136829,0,1,0,0,0,1,39682-40085,1026
1335,2050,2051,340,137058,137455,0,1,0,0,0,1,39682-40085,1026
1336,2050,2051,351,137116,137514,0,1,0,0,0,1,39682-40085,1026
1337,2050,2051,792,137201,137596,0,1,0,0,0,1,39682-40085,1026
1338,2050,2051,922,137226,137622,0,1,0,0,0,1,39682-40085,1026
1339,2050,2051,693,137279,137679,0,1,0,0,0,1,39682-40085,1026
1340,2050,2051,515,137416,137811,0,1,0,0,0,1,39682-40085,1026
1341,2050,2051,264,137682,138080,0,1,0,0,0,1,39682-40085,1026
1342,2050,2051,358,137850,138245,0,1,0,0,0,1,39682-40085,1026
1343,2050,2051,1214,137885,138282,0,1,0,0,0,1,39682-40085,1026
1344,2050,2051,297,137963,138357,0,1,0,0,0,1,39682-40085,1026
1345,2050,2051,447,138014,138410,0,1,0,0,0,1,39682-40085,1026
1346,2050,2051,690,138341,138739,0,1,0,0,0,1,39682-40085,1026
1347,2050,2051,459,138370,138771,0,1,0,0,0,1,39682-40085,1026
1348,2050,2051,233,138394,138790,0,1,0,0,0,1,39682-40085,1026
1349,2050,2051,550,138468,138866,0,1,0,0,0,1,39682-40085,1026
1350,2050,2051,2086,138741,139137,0,1,0,0,0,1,39682-40085,1026
1351,2050,2051,301,138852,139250,0,1,0,0,0,1,39682-40085,1026
1352,2050,2051,545,138882,139280,0,1,0,0,0,1,39682-40085,1026
1353,2050,2051,402,138901,139299,0,1,0,0,0,1,39682-40085,1026
1354,2050,2051,79,138935,139333,0,1,0,0,0,1,39682-40085,1026
1355,2050,2051,908,139204,139600,0,1,0,0,0,1,39682-40085,1026
1356,2050,2051,38,139298,139698,0,1,0,0,0,1,39682-40085,1026
1357,2050,2051,541,139399,139801,0,1,0,0,0,1,39682-40085,1026
1358,2050,2051,1552,139511,139909,0,1,0,0,0,1,39682-40085,1026
1359,2050,2051,435,139724,140119,0,1,0,0,0,1,39682-40085,1026
1360,2050,2051,1332,139725,140123,0,1,0,0,0,1,39682-40085,1026
1361,2050,2051,727,140066,140464,0,1,0,0,0,1,39682-40085,1026
1362,2050,2051,85,140076,140474,0,1,0,0,0,1,39682-40085,1026
1363,2050,2051,441,140314,140711,0,1,0,0,0,1,39682-40085,1026
