id,sender_id,receiver_id,amount,start_time
1044,2050,2051,26,107853
1045,2050,2051,736,107951
1046,2050,2051,536,108096
1047,2050,2051,1392,108110
1048,2050,2051,673,108172
1049,2050,2051,817,108247
1050,2050,2051,1383,108475
1051,2050,2051,264,108524
1052,2050,2051,983,108543
1053,2050,2051,267,108557
1054,2050,2051,2800,108729
1055,2050,2051,97,108731
1056,2050,2051,427,108879
1057,2050,2051,786,108880
1058,2050,2051,293,108900
1059,2050,2051,521,108926
1060,2050,2051,363,108940
1061,2050,2051,874,108956
1062,2050,2051,1241,108973
1063,2050,2051,2423,109005
1064,2050,2051,975,109132
1065,2050,2051,439,109167
1066,2050,2051,1131,109206
1067,2050,2051,1958,109287
1068,2050,2051,1227,109381
1069,2050,2051,683,109395
1070,2050,2051,509,109448
1071,2050,2051,301,109466
1072,2050,2051,89,109537
1073,2050,2051,1114,109591
1074,2050,2051,428,109685
1075,2050,2051,885,109814
1076,2050,2051,1374,109857
1077,2050,2051,1428,109861
1078,2050,2051,83,109929
1079,2050,2051,909,109937
1080,2050,2051,555,110268
1081,2050,2051,12,110451
1082,2050,2051,72,110452
1083,2050,2051,685,110611
1084,2050,2051,848,110633
1085,2050,2051,1034,110834
1086,2050,2051,720,110964
1087,2050,2051,965,110994
1088,2050,2051,1231,111052
1089,2050,2051,1344,111188
1090,2050,2051,951,111203
1091,2050,2051,393,111220
1092,2050,2051,209,111222
1093,2050,2051,964,111448
1094,2050,2051,441,111647
1095,2050,2051,373,111673
1096,2050,2051,765,111761
1097,2050,2051,1198,111810
1098,2050,2051,918,111885
1099,2050,2051,637,111915
1100,2050,2051,694,111956
1101,2050,2051,678,111998
1102,2050,2051,490,112037
1103,2050,2051,805,112045
1104,2050,2051,727,112166
1105,2050,2051,2003,112232
1106,2050,2051,178,112238
1107,2050,2051,40,112379
1108,2050,2051,14,112494
1109,2050,2051,554,112516
1110,2050,2051,917,112841
1111,2050,2051,370,113021
1112,2050,2051,364,113176
1113,2050,2051,1280,113380
1114,2050,2051,850,113468
1115,2050,2051,202,113564
1116,2050,2051,1560,113605
1117,2050,2051,2132,113681
1118,2050,2051,1455,113698
1119,2050,2051,1604,113708
1120,2050,2051,889,113760
1121,2050,2051,935,113864
1122,2050,2051,935,114013
1123,2050,2051,93,114104
1124,2050,2051,2,114131
1125,2050,2051,18,114350
1126,2050,2051,355,114408
1127,2050,2051,463,114519
1128,2050,2051,1421,114522
1129,2050,2051,915,114575
1130,2050,2051,825,114867
1131,2050,2051,1313,114933
1132,2050,2051,886,115114
1133,2050,2051,1234,115468
1134,2050,2051,897,115570
1135,2050,2051,1644,115586
1136,2050,2051,1010,115595
1137,2050,2051,1648,115607
1138,2050,2051,1478,115609
1139,2050,2051,92,115741
1140,2050,2051,589,115768
1141,2050,2051,662,115797
1142,2050,2051,37,115839
1143,2050,2051,30,115951
1144,2050,2051,87,115967
1145,2050,2051,216,115993
1146,2050,2051,1266,116352
1147,2050,2051,534,116394
1148,2050,2051,1055,116473
1149,2050,2051,439,116534
1150,2050,2051,511,116701
1151,2050,2051,2408,116704
1152,2050,2051,451,116705
1153,2050,2051,839,116863
1154,2050,2051,986,116947
1155,2050,2051,921,117025
1156,2050,2051,741,117130
1157,2050,2051,1602,117178
1158,2050,2051,506,117261
1159,2050,2051,536,117266
1160,2050,2051,564,117309
1161,2050,2051,531,117370
1162,2050,2051,1669,117410
1163,2050,2051,1084,117490
1164,2050,2051,1798,117639
1165,2050,2051,1596,117715
1166,2050,2051,935,117736
1167,2050,2051,54,117855
1168,2050,2051,317,117923
1169,2050,2051,464,117933
1170,2050,2051,151,118114
1171,2050,2051,70,118185
1172,2050,2051,1026,118316
1173,2050,2051,947,118339
1174,2050,2051,1294,118485
1175,2050,2051,623,118624
1176,2050,2051,479,118755
1177,2050,2051,302,118915
1178,2050,2051,359,118985
1179,2050,2051,669,119010
1180,2050,2051,1048,119023
1181,2050,2051,1513,119035
1182,2050,2051,509,119091
1183,2050,2051,270,119190
1184,2050,2051,1053,119368
1185,2050,2051,509,119450
1186,2050,2051,1253,119522
1187,2050,2051,986,119582
1188,2050,2051,842,119715
1189,2050,2051,140,119732
1190,2050,2051,1664,119815
1191,2050,2051,73,120044
1192,2050,2051,191,120113
1193,2050,2051,1703,120194
1194,2050,2051,788,120307
1195,2050,2051,969,120335
1196,2050,2051,715,120369
1197,2050,2051,656,120421
1198,2050,2051,959,120693
1199,2050,2051,574,120696
1200,2050,2051,346,120910
1201,2050,2051,1007,121011
1202,2050,2051,130,121124
1203,2050,2051,1117,121144
1204,2050,2051,795,121214
1205,2050,2051,8,121291
1206,2050,2051,31,121313
1207,2050,2051,1105,121742
1208,2050,2051,922,121817
1209,2050,2051,42,122027
1210,2050,2051,87,122063
1211,2050,2051,834,122242
1212,2050,2051,1249,122416
1213,2050,2051,223,122447
1214,2050,2051,221,122475
1215,2050,2051,3129,122546
1216,2050,2051,521,122586
1217,2050,2051,198,122630
1218,2050,2051,646,122752
1219,2050,2051,2092,122938
1220,2050,2051,2366,123259
1221,2050,2051,590,123311
1222,2050,2051,1494,123377
1223,2050,2051,1092,123410
1224,2050,2051,2109,123625
1225,2050,2051,996,123764
1226,2050,2051,1430,123790
1227,2050,2051,585,123838
1228,2050,2051,656,123993
1229,2050,2051,1645,124076
1230,2050,2051,481,124100
1231,2050,2051,1346,124333
1232,2050,2051,1178,124414
1233,2050,2051,564,124431
1234,2050,2051,978,124647
1235,2050,2051,1319,124684
1236,2050,2051,1528,124859
1237,2050,2051,1268,125223
1238,2050,2051,664,125288
1239,2050,2051,769,125325
1240,2050,2051,1246,125591
1241,2050,2051,748,125609
1242,2050,2051,34,125881
1243,2050,2051,299,126052
1244,2050,2051,2567,126072
1245,2050,2051,806,126087
1246,2050,2051,180,126260
1247,2050,2051,55,126513
1248,2050,2051,1254,126702
1249,2050,2051,685,126710
1250,2050,2051,2000,126733
1251,2050,2051,95,126738
1252,2050,2051,298,126738
1253,2050,2051,386,126814
1254,2050,2051,385,126880
1255,2050,2051,910,127036
1256,2050,2051,53,127053
1257,2050,2051,575,127105
1258,2050,2051,8,127788
1259,2050,2051,975,127869
1260,2050,2051,280,128068
1261,2050,2051,576,128761
1262,2050,2051,335,128912
1263,2050,2051,927,128949
1264,2050,2051,684,128992
1265,2050,2051,51,129101
1266,2050,2051,80,129508
1267,2050,2051,439,129539
1268,2050,2051,733,129586
1269,2050,2051,490,129695
1270,2050,2051,131,129791
1271,2050,2051,264,129794
1272,2050,2051,187,130187
1273,2050,2051,58,130218
1274,2050,2051,317,130308
1275,2050,2051,1510,130327
1276,2050,2051,47,130407
1277,2050,2051,455,130536
1278,2050,2051,1267,130721
1279,2050,2051,16,130809
1280,2050,2051,1116,130848
1281,2050,2051,1187,130983
1282,2050,2051,490,131109
1283,2050,2051,1859,131353
1284,2050,2051,867,131626
1285,2050,2051,1156,131659
1286,2050,2051,718,131661
1287,2050,2051,659,131698
1288,2050,2051,32,131740
1289,2050,2051,2470,131869
1290,2050,2051,659,131920
1291,2050,2051,2754,131934
1292,2050,2051,1258,132208
1293,2050,2051,1007,132377
1294,2050,2051,782,132497
1295,2050,2051,588,132561
1296,2050,2051,161,132646
1297,2050,2051,826,132664
1298,2050,2051,1594,132737
1299,2050,2051,724,132780
1300,2050,2051,548,132905
1301,2050,2051,186,133119
1302,2050,2051,103,133142
1303,2050,2051,369,133177
1304,2050,2051,113,133251
1305,2050,2051,1639,133537
1306,2050,2051,1203,133654
1307,2050,2051,1896,133698
1308,2050,2051,1274,133759
1309,2050,2051,647,133805
1310,2050,2051,664,134102
1311,2050,2051,1132,134141
1312,2050,2051,69,134228
1313,2050,2051,78,134341
1314,2050,2051,355,134403
1315,2050,2051,571,134467
1316,2050,2051,601,134578
1317,2050,2051,1157,134669
1318,2050,2051,596,134838
1319,2050,2051,1684,134887
1320,2050,2051,1006,134908
1321,2050,2051,1122,135094
1322,2050,2051,539,135094
1323,2050,2051,437,135285
1324,2050,2051,2040,135333
1325,2050,2051,562,135516
1326,2050,2051,918,135623
1327,2050,2051,861,135702
1328,2050,2051,970,135723
1329,2050,2051,745,135934
1330,2050,2051,35,135940
1331,2050,2051,432,136218
1332,2050,2051,159,136372
1333,2050,2051,507,136399
1334,2050,2051,1113,136431
1335,2050,2051,340,137058
1336,2050,2051,351,137116
1337,2050,2051,792,137201
1338,2050,2051,922,137226
1339,2050,2051,693,137279
1340,2050,2051,515,137416
1341,2050,2051,264,137682
1342,2050,2051,358,137850
1343,2050,2051,1214,137885
1344,2050,2051,297,137963
1345,2050,2051,447,138014
1346,2050,2051,690,138341
1347,2050,2051,459,138370
1348,2050,2051,233,138394
1349,2050,2051,550,138468
1350,2050,2051,2086,138741
1351,2050,2051,301,138852
1352,2050,2051,545,138882
1353,2050,2051,402,138901
1354,2050,2051,79,138935
1355,2050,2051,908,139204
1356,2050,2051,38,139298
1357,2050,2051,541,139399
1358,2050,2051,1552,139511
1359,2050,2051,435,139724
1360,2050,2051,1332,139725
1361,2050,2051,727,140066
1362,2050,2051,85,140076
1363,2050,2051,441,140314
1364,2050,2051,2248,140459
1365,2050,2051,33,140520
1366,2050,2051,321,140553
1367,2050,2051,199,140787
1368,2050,2051,152,140885
1369,2050,2051,40,141139
1370,2050,2051,790,141161
1371,2050,2051,923,141164
1372,2050,2051,195,141191
1373,2050,2051,483,141224
1374,2050,2051,430,141437
1375,2050,2051,2364,141456
1376,2050,2051,459,141508
1377,2050,2051,478,141553
1378,2050,2051,263,141646
1379,2050,2051,946,141656
1380,2050,2051,1108,141659
1381,2050,2051,544,142036
1382,2050,2051,741,142070
1383,2050,2051,665,142072
1384,2050,2051,465,142155
1385,2050,2051,315,142734
1386,2050,2051,259,142740
1387,2050,2051,943,142780
1388,2050,2051,65,142850
1389,2050,2051,264,142853
1390,2050,2051,848,143165
1391,2050,2051,753,143262
1392,2050,2051,1046,143346
1393,2050,2051,216,143504
1394,2050,2051,665,143515
1395,2050,2051,908,143610
1396,2050,2051,954,143759
1397,2050,2051,999,143817
1398,2050,2051,1845,143897
1399,2050,2051,61,143931
1400,2050,2051,141,143990
1401,2050,2051,1018,144235
1402,2050,2051,1264,144253
1403,2050,2051,634,144434
1404,2050,2051,1528,144446
1405,2050,2051,150,144582
1406,2050,2051,1969,144951
1407,2050,2051,2626,145163
1408,2050,2051,760,145202
1409,2050,2051,1247,145503
1410,2050,2051,1143,145581
1411,2050,2051,1225,145743
1412,2050,2051,1822,145788
1413,2050,2051,171,146028
1414,2050,2051,2278,146060
1415,2050,2051,805,146130
1416,2050,2051,1269,146401
1417,2050,2051,715,146462
1418,2050,2051,1694,146473
1419,2050,2051,1102,146509
1420,2050,2051,876,146621
1421,2050,2051,2460,146721
1422,2050,2051,1165,146795
1423,2050,2051,1023,146825
1424,2050,2051,80,146855
1425,2050,2051,541,146929
1426,2050,2051,105,147065
1427,2050,2051,1371,147186
1428,2050,2051,568,147207
1429,2050,2051,1817,147311
1430,2050,2051,1523,147372
1431,2050,2051,349,147569
1432,2050,2051,1703,147675
1433,2050,2051,2213,147701
1434,2050,2051,1775,147811
1435,2050,2051,154,148090
1436,2050,2051,642,148109
1437,2050,2051,1480,148383
1438,2050,2051,169,148731
1439,2050,2051,217,148880
1440,2050,2051,590,149003
1441,2050,2051,594,149021
1442,2050,2051,1258,149046
1443,2050,2051,363,149202
1444,2050,2051,151,149253
1445,2050,2051,970,149258
1446,2050,2051,426,149281
1447,2050,2051,1606,149313
1448,2050,2051,66,149341
1449,2050,2051,852,149343
1450,2050,2051,1675,149416
1451,2050,2051,118,149469
1452,2050,2051,393,149524
1453,2050,2051,16,149548
1454,2050,2051,98,149665
1455,2050,2051,1232,149722
1456,2050,2051,1413,149876
1457,2050,2051,326,150098
1458,2050,2051,83,150127
1459,2050,2051,494,150158
1460,2050,2051,1328,150296
1461,2050,2051,1488,150334
1462,2050,2051,1388,150381
1463,2050,2051,1130,150414
1464,2050,2051,621,150491
1465,2050,2051,817,150716
1466,2050,2051,754,150781
1467,2050,2051,643,150946
1468,2050,2051,124,151034
1469,2050,2051,781,151107
1470,2050,2051,1293,151308
1471,2050,2051,1589,151313
1472,2050,2051,512,151356
1473,2050,2051,818,151357
1474,2050,2051,728,151446
1475,2050,2051,2041,151644
1476,2050,2051,106,151694
1477,2050,2051,108,151811
1478,2050,2051,374,152257
1479,2050,2051,584,152318
1480,2050,2051,1427,152326
1481,2050,2051,307,152381
1482,2050,2051,73,152394
1483,2050,2051,2264,152552
1484,2050,2051,253,152651
1485,2050,2051,1483,152844
1486,2050,2051,1567,152953
1487,2050,2051,2465,153019
1488,2050,2051,701,153114
1489,2050,2051,463,153120
1490,2050,2051,393,153127
1491,2050,2051,2129,153294
1492,2050,2051,776,153483
1493,2050,2051,1340,153486
1494,2050,2051,340,153491
1495,2050,2051,191,153530
1496,2050,2051,235,153822
1497,2050,2051,124,153912
1498,2050,2051,1535,154032
1499,2050,2051,813,154146
1500,2050,2051,1393,154215
1501,2050,2051,1277,154238
1502,2050,2051,1149,154548
1503,2050,2051,101,154611
1504,2050,2051,447,154701
1505,2050,2051,463,154748
1506,2050,2051,1838,154803
1507,2050,2051,1167,154967
1508,2050,2051,952,154983
1509,2050,2051,1400,154987
1510,2050,2051,773,154994
1511,2050,2051,4,155007
1512,2050,2051,92,155136
1513,2050,2051,1139,155155
1514,2050,2051,709,155248
1515,2050,2051,700,155271
1516,2050,2051,870,155273
1517,2050,2051,993,155373
1518,2050,2051,133,155734
1519,2050,2051,2067,155860
1520,2050,2051,326,155899
1521,2050,2051,433,155908
1522,2050,2051,1274,155971
1523,2050,2051,1213,155975
1524,2050,2051,713,156224
1525,2050,2051,1278,156392
1526,2050,2051,491,156461
1527,2050,2051,1091,156870
1528,2050,2051,1057,156919
1529,2050,2051,457,156984
1530,2050,2051,1501,157122
1531,2050,2051,173,157162
1532,2050,2051,259,157164
1533,2050,2051,197,157167
1534,2050,2051,1646,157564
1535,2050,2051,1832,157680
1536,2050,2051,118,157740
1537,2050,2051,983,157774
1538,2050,2051,465,157890
1539,2050,2051,591,157965
1540,2050,2051,2099,157998
1541,2050,2051,429,158111
1542,2050,2051,1164,158421
1543,2050,2051,60,158543
1544,2050,2051,560,158563
1545,2050,2051,186,158575
1546,2050,2051,1611,158721
1547,2050,2051,493,158852
1548,2050,2051,1590,159193
1549,2050,2051,823,159240
1550,2050,2051,401,159302
1551,2050,2051,881,159339
1552,2050,2051,695,159437
1553,2050,2051,1308,159661
1554,2050,2051,141,159726
1555,2050,2051,512,159844
1556,2050,2051,1580,159911
1557,2050,2051,944,160006
1558,2050,2051,1101,160032
1559,2050,2051,1114,160181
1560,2050,2051,711,160394
1561,2050,2051,106,160450
1562,2050,2051,1406,160598
1563,2050,2051,541,160636
1564,2050,2051,396,160772
1565,2050,2051,1028,160783
1566,2050,2051,403,160786
1567,2050,2051,179,160858
1568,2050,2051,1141,160859
1569,2050,2051,825,160946
1570,2050,2051,797,161104
1571,2050,2051,1137,161183
1572,2050,2051,482,161201
1573,2050,2051,550,161266
1574,2050,2051,9,161314
1575,2050,2051,963,161343
1576,2050,2051,1084,161406
1577,2050,2051,1467,161442
1578,2050,2051,105,161480
1579,2050,2051,1020,161583
1580,2050,2051,142,161668
1581,2050,2051,1146,161809
1582,2050,2051,1065,161820
1583,2050,2051,560,161981
1584,2050,2051,1477,162093
1585,2050,2051,1061,162093
1586,2050,2051,1068,162094
1587,2050,2051,363,162221
1588,2050,2051,76,162233
1589,2050,2051,1930,162301
1590,2050,2051,501,162367
1591,2050,2051,2763,162455
1592,2050,2051,928,162466
1593,2050,2051,448,162608
1594,2050,2051,115,162652
1595,2050,2051,1552,162763
1596,2050,2051,229,162845
1597,2050,2051,1049,162911
1598,2050,2051,669,163040
1599,2050,2051,589,163075
1600,2050,2051,868,163132
1601,2050,2051,1799,163268
1602,2050,2051,1765,163455
1603,2050,2051,798,163527
1604,2050,2051,598,163587
1605,2050,2051,548,163826
1606,2050,2051,17,163830
1607,2050,2051,125,163836
1608,2050,2051,507,163906
1609,2050,2051,1031,163920
1610,2050,2051,552,164190
1611,2050,2051,349,164401
1612,2050,2051,2462,164582
1613,2050,2051,715,164595
1614,2050,2051,821,164810
1615,2050,2051,267,164834
1616,2050,2051,1082,164985
1617,2050,2051,1729,165004
1618,2050,2051,604,165031
1619,2050,2051,2392,165164
1620,2050,2051,284,165189
1621,2050,2051,113,165251
1622,2050,2051,1359,165375
1623,2050,2051,113,165452
1624,2050,2051,160,165503
1625,2050,2051,51,165613
1626,2050,2051,93,165728
1627,2050,2051,1235,165735
1628,2050,2051,796,166004
1629,2050,2051,1187,166015
1630,2050,2051,944,166066
1631,2050,2051,189,166068
1632,2050,2051,2080,166083
1633,2050,2051,157,166152
1634,2050,2051,376,166393
1635,2050,2051,110,166682
1636,2050,2051,430,167282
1637,2050,2051,425,167316
1638,2050,2051,85,167325
1639,2050,2051,734,167416
1640,2050,2051,167,167523
1641,2050,2051,5,167614
1642,2050,2051,359,167770
1643,2050,2051,435,167789
1644,2050,2051,1686,167851
1645,2050,2051,705,167887
1646,2050,2051,350,167920
1647,2050,2051,129,168005
1648,2050,2051,430,168440
1649,2050,2051,345,168573
1650,2050,2051,544,168667
1651,2050,2051,209,168789
1652,2050,2051,170,168926
1653,2050,2051,706,168967
1654,2050,2051,311,169059
1655,2050,2051,23,169074
1656,2050,2051,32,169116
1657,2050,2051,1495,169205
1658,2050,2051,832,169297
1659,2050,2051,1230,169500
1660,2050,2051,1612,169804
1661,2050,2051,2039,169867
1662,2050,2051,1461,169913
1663,2050,2051,847,169942
1664,2050,2051,245,169957
1665,2050,2051,252,170021
1666,2050,2051,1999,170130
1667,2050,2051,1235,170198
1668,2050,2051,864,170381
1669,2050,2051,571,170552
1670,2050,2051,17,170665
1671,2050,2051,176,170665
1672,2050,2051,415,170829
1673,2050,2051,557,171018
1674,2050,2051,64,171096
1675,2050,2051,502,171339
1676,2050,2051,32,171678
1677,2050,2051,1419,171696
1678,2050,2051,2342,171744
1679,2050,2051,1138,171925
1680,2050,2051,1377,171936
1681,2050,2051,891,172016
1682,2050,2051,98,172064
1683,2050,2051,2106,172103
1684,2050,2051,401,172317
1685,2050,2051,1045,172412
1686,2050,2051,1132,172471
1687,2050,2051,289,172500
1688,2050,2051,365,172646
1689,2050,2051,72,172710
1690,2050,2051,127,172724
1691,2050,2051,83,172778
1692,2050,2051,1094,172799
1693,2050,2051,517,172854
1694,2050,2051,1283,172882
1695,2050,2051,544,173065
1696,2050,2051,1040,173110
1697,2050,2051,151,173183
1698,2050,2051,1771,173279
1699,2050,2051,2507,173389
1700,2050,2051,915,173479
1701,2050,2051,1103,173496
1702,2050,2051,125,173535
1703,2050,2051,524,173578
1704,2050,2051,937,173639
1705,2050,2051,2109,173763
1706,2050,2051,768,173791
1707,2050,2051,326,173791
1708,2050,2051,842,173864
1709,2050,2051,27,173864
1710,2050,2051,1166,174170
1711,2050,2051,2168,174225
1712,2050,2051,407,174300
1713,2050,2051,302,174371
1714,2050,2051,24,174475
1715,2050,2051,134,174490
1716,2050,2051,343,174492
1717,2050,2051,1283,174553
1718,2050,2051,2268,174606
1719,2050,2051,413,174706
1720,2050,2051,1494,174907
1721,2050,2051,1049,175036
1722,2050,2051,478,175069
1723,2050,2051,1250,175173
1724,2050,2051,1060,175255
1725,2050,2051,713,175518
1726,2050,2051,1060,175806
1727,2050,2051,162,175971
1728,2050,2051,1065,176142
1729,2050,2051,133,176358
1730,2050,2051,1975,176478
1731,2050,2051,1402,176540
1732,2050,2051,449,176542
1733,2050,2051,1350,176745
1734,2050,2051,397,176889
1735,2050,2051,288,176893
1736,2050,2051,118,176904
1737,2050,2051,315,176919
1738,2050,2051,272,177010
1739,2050,2051,789,177142
1740,2050,2051,455,177262
1741,2050,2051,239,177297
1742,2050,2051,826,177490
1743,2050,2051,186,177590
1744,2050,2051,798,177592
1745,2050,2051,239,177649
1746,2050,2051,1927,177725
1747,2050,2051,1249,177913
1748,2050,2051,902,177992
1749,2050,2051,1607,178210
1750,2050,2051,892,178230
1751,2050,2051,572,178324
1752,2050,2051,855,178327
1753,2050,2051,937,178601
1754,2050,2051,159,178641
1755,2050,2051,373,178665
1756,2050,2051,1364,178697
1757,2050,2051,1601,178742
1758,2050,2051,596,178922
1759,2050,2051,1226,179065
1760,2050,2051,1623,179193
1761,2050,2051,141,179211
1762,2050,2051,1328,179560
1763,2050,2051,16,179803
1764,2050,2051,971,179834
1765,2050,2051,1370,179844
1766,2050,2051,152,180030
1767,2050,2051,849,180080
1768,2050,2051,1256,180777
1769,2050,2051,641,180956
1770,2050,2051,223,181062
1771,2050,2051,261,181347
1772,2050,2051,796,181404
1773,2050,2051,415,181416
1774,2050,2051,1466,181604
1775,2050,2051,659,181759
1776,2050,2051,114,181771
1777,2050,2051,1650,181840
1778,2050,2051,54,181956
1779,2050,2051,208,182219
1780,2050,2051,47,182323
1781,2050,2051,1419,182526
1782,2050,2051,1802,182601
1783,2050,2051,511,182651
1784,2050,2051,1029,182978
1785,2050,2051,216,183057
1786,2050,2051,1003,183201
1787,2050,2051,97,183284
1788,2050,2051,789,183353
1789,2050,2051,646,183489
1790,2050,2051,202,183556
1791,2050,2051,12,183573
1792,2050,2051,992,183591
1793,2050,2051,1523,183691
1794,2050,2051,874,183824
1795,2050,2051,1550,183829
1796,2050,2051,530,184147
1797,2050,2051,1637,184341
1798,2050,2051,814,184411
1799,2050,2051,461,184421
1800,2050,2051,1231,184551
1801,2050,2051,376,184720
1802,2050,2051,402,184756
1803,2050,2051,2041,184801
1804,2050,2051,887,184823
1805,2050,2051,2075,184876
1806,2050,2051,1173,184885
1807,2050,2051,620,184967
1808,2050,2051,238,185149
1809,2050,2051,1161,185172
1810,2050,2051,2682,185215
1811,2050,2051,97,185344
1812,2050,2051,463,185576
1813,2050,2051,421,185576
1814,2050,2051,197,185804
1815,2050,2051,324,185903
1816,2050,2051,244,186050
1817,2050,2051,1843,186060
1818,2050,2051,681,186084
1819,2050,2051,1200,186173
1820,2050,2051,960,186304
1821,2050,2051,823,186469
1822,2050,2051,188,186642
1823,2050,2051,986,186654
1824,2050,2051,509,186724
1825,2050,2051,1342,186724
1826,2050,2051,848,186807
1827,2050,2051,54,186853
1828,2050,2051,1309,186908
1829,2050,2051,378,186955
1830,2050,2051,79,187022
1831,2050,2051,958,187071
1832,2050,2051,1654,187300
1833,2050,2051,1653,187326
1834,2050,2051,518,187386
1835,2050,2051,842,187510
1836,2050,2051,6,187799
1837,2050,2051,343,187825
1838,2050,2051,10,188089
1839,2050,2051,5,188116
1840,2050,2051,433,188157
1841,2050,2051,1102,188236
1842,2050,2051,637,188717
1843,2050,2051,289,188853
1844,2050,2051,49,189100
1845,2050,2051,138,189190
1846,2050,2051,496,189205
1847,2050,2051,155,189481
1848,2050,2051,337,189794
1849,2050,2051,700,189807
1850,2050,2051,1917,189964
1851,2050,2051,53,190117
1852,2050,2051,1429,190259
1853,2050,2051,1227,190471
1854,2050,2051,1323,190596
1855,2050,2051,1248,190629
1856,2050,2051,1342,190773
1857,2050,2051,275,190788
1858,2050,2051,1045,190935
1859,2050,2051,289,190958
1860,2050,2051,1340,190997
1861,2050,2051,1251,190998
1862,2050,2051,755,191041
1863,2050,2051,263,191053
1864,2050,2051,616,191159
1865,2050,2051,1001,191264
1866,2050,2051,1190,191314
1867,2050,2051,865,191497
1868,2050,2051,659,191688
1869,2050,2051,1446,192086
1870,2050,2051,53,192153
1871,2050,2051,100,192163
1872,2050,2051,23,192200
1873,2050,2051,1069,192381
1874,2050,2051,1177,192549
1875,2050,2051,864,192710
1876,2050,2051,24,192746
1877,2050,2051,90,192863
1878,2050,2051,216,192922
1879,2050,2051,1702,192993
1880,2050,2051,941,193126
1881,2050,2051,77,193145
1882,2050,2051,1438,193259
1883,2050,2051,2003,193394
1884,2050,2051,927,193613
1885,2050,2051,132,193669
1886,2050,2051,521,193750
1887,2050,2051,1351,193776
1888,2050,2051,493,193847
1889,2050,2051,133,194005
1890,2050,2051,462,194091
1891,2050,2051,132,194109
1892,2050,2051,84,194165
1893,2050,2051,172,194186
1894,2050,2051,374,194191
1895,2050,2051,31,194314
1896,2050,2051,1220,194561
1897,2050,2051,48,194566
1898,2050,2051,1636,194589
1899,2050,2051,691,194612
1900,2050,2051,880,194702
1901,2050,2051,647,194707
1902,2050,2051,1227,194736
1903,2050,2051,1110,194884
1904,2050,2051,1044,194934
1905,2050,2051,238,194939
1906,2050,2051,1202,195077
1907,2050,2051,1511,195114
1908,2050,2051,323,195173
1909,2050,2051,939,195202
1910,2050,2051,1633,195237
1911,2050,2051,2097,195437
1912,2050,2051,1544,195609
1913,2050,2051,71,195842
1914,2050,2051,1247,196023
1915,2050,2051,628,196254
1916,2050,2051,96,196257
1917,2050,2051,616,196303
1918,2050,2051,69,196428
1919,2050,2051,970,196574
1920,2050,2051,374,196627
1921,2050,2051,322,196722
1922,2050,2051,809,196736
1923,2050,2051,1613,196795
1924,2050,2051,357,197046
1925,2050,2051,63,197057
1926,2050,2051,642,197068
1927,2050,2051,422,197170
1928,2050,2051,719,197310
1929,2050,2051,1148,197392
1930,2050,2051,432,197413
1931,2050,2051,691,197677
1932,2050,2051,1853,197679
1933,2050,2051,527,197846
1934,2050,2051,645,198037
1935,2050,2051,331,198153
1936,2050,2051,389,198194
1937,2050,2051,222,198220
1938,2050,2051,1166,198250
1939,2050,2051,105,198322
1940,2050,2051,2608,198324
1941,2050,2051,147,198547
1942,2050,2051,186,198629
1943,2050,2051,520,198898
1944,2050,2051,2326,198925
1945,2050,2051,390,198987
1946,2050,2051,196,199010
1947,2050,2051,163,199032
1948,2050,2051,732,199130
1949,2050,2051,653,199133
1950,2050,2051,22,199217
1951,2050,2051,759,199268
1952,2050,2051,935,199340
1953,2050,2051,979,199404
1954,2050,2051,1797,199584
1955,2050,2051,0,199661
1956,2050,2051,797,199665
1957,2050,2051,85,199668
1958,2050,2051,941,199892
1959,2050,2051,939,199992
1960,2050,2051,496,200286
1961,2050,2051,491,200350
1962,2050,2051,1605,200448
1963,2050,2051,179,200506
1964,2050,2051,1394,200511
1965,2050,2051,714,200808
1966,2050,2051,758,200847
1967,2050,2051,518,200851
1968,2050,2051,1549,200926
1969,2050,2051,1568,201105
1970,2050,2051,1255,201257
1971,2050,2051,1237,201262
1972,2050,2051,438,201315
1973,2050,2051,958,201511
1974,2050,2051,311,201642
1975,2050,2051,2539,201664
1976,2050,2051,1702,201749
1977,2050,2051,612,201769
1978,2050,2051,843,201776
1979,2050,2051,46,201798
1980,2050,2051,1558,201817
1981,2050,2051,1217,201824
1982,2050,2051,1074,201834
1983,2050,2051,592,201907
1984,2050,2051,12,202111
1985,2050,2051,677,202120
1986,2050,2051,1294,202150
1987,2050,2051,1128,202155
1988,2050,2051,171,202187
1989,2050,2051,1040,202348
1990,2050,2051,1237,202353
1991,2050,2051,952,202575
1992,2050,2051,1685,202878
1993,2050,2051,285,202957
1994,2050,2051,851,203084
1995,2050,2051,602,203177
1996,2050,2051,1072,203192
1997,2050,2051,500,203528
1998,2050,2051,518,203990
1999,2050,2051,999,204003
2000,2050,2051,1109,204020
2001,2050,2051,710,204239
2002,2050,2051,949,204354
2003,2050,2051,520,204468
2004,2050,2051,122,204502
2005,2050,2051,1268,204572
2006,2050,2051,359,204593
2007,2050,2051,263,204765
2008,2050,2051,807,204811
2009,2050,2051,1074,204872
2010,2050,2051,453,204914
2011,2050,2051,592,205079
2012,2050,2051,286,205351
2013,2050,2051,154,205372
2014,2050,2051,353,205467
2015,2050,2051,270,205812
2016,2050,2051,717,205902
2017,2050,2051,372,205947
2018,2050,2051,294,205968
2019,2050,2051,686,206203
